"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"2820","1315","3","""30""","""56""","""long""","""3-4""","""30""","""left""","""complex""","""mipatorun"""
"2821","1315","4","""41""","""3""","""short""","""1-4""","""41""","""left""","""complex""","""lopus"""
"2822","1315","5","""27""","""23""","""short""","""4-5""","""27""","""right""","""complex""","""ratum"""
"2823","1315","6","""7""","""10""","""short""","""2-3""","""7""","""left""","""complex""","""ralex"""
"2824","1315","7","""31""","""42""","""short""","""4-4""","""42""","""left""","""simple""","""bugorn"""
"2825","1316","0","""8""","""3""","""short""","""1-3""","""8""","""right""","""complex""","""vatrus"""
"2826","1316","1","""37""","""55""","""long""","""2-2""","""37""","""left""","""complex""","""kibagronan"""
"2827","1316","2","""48""","""39""","""long""","""3-3""","""48""","""right""","""complex""","""pakuwugnum"""
"2828","1316","3","""26""","""6""","""short""","""2-4""","""6""","""right""","""simple""","""ralex"""
"2829","1316","4","""30""","""16""","""short""","""3-4""","""30""","""right""","""complex""","""lopus"""
"2830","1316","5","""14""","""21""","""long""","""5-5""","""21""","""left""","""simple""","""tupabugorn"""
"2831","1316","6","""53""","""22""","""short""","""2-5""","""22""","""right""","""simple""","""ratum"""
"2832","1316","7","""29""","""46""","""long""","""1-1""","""29""","""right""","""complex""","""mipatorun"""
"2833","1317","0","""43""","""44""","""long""","""1-5""","""43""","""right""","""complex""","""gaburatum"""
"2834","1317","1","""36""","""21""","""long""","""5-5""","""21""","""right""","""simple""","""tupabugorn"""
"2835","1317","2","""16""","""2""","""long""","""2-3""","""16""","""left""","""complex""","""pakuwugnum"""
"2836","1317","3","""51""","""54""","""short""","""1-4""","""54""","""right""","""simple""","""lopus"""
"2837","1317","4","""38""","""10""","""long""","""2-5""","""10""","""left""","""simple""","""mipatorun"""
"2838","1317","5","""17""","""34""","""short""","""2-2""","""34""","""right""","""simple""","""ralex"""
"2839","1317","6","""14""","""40""","""short""","""3-5""","""14""","""left""","""complex""","""gronan"""
"2840","1317","7","""26""","""24""","""short""","""3-4""","""24""","""right""","""simple""","""vatrus"""
"2841","1318","0","""51""","""1""","""short""","""3-4""","""51""","""left""","""complex""","""torun"""
"2842","1318","1","""38""","""16""","""long""","""3-5""","""16""","""left""","""simple""","""tiburalex"""
"2843","1318","2","""52""","""26""","""short""","""4-5""","""26""","""right""","""simple""","""bugorn"""
"2844","1318","3","""25""","""34""","""long""","""2-5""","""34""","""right""","""simple""","""fepolopus"""
"2845","1318","4","""8""","""39""","""short""","""3-3""","""8""","""right""","""complex""","""wugnum"""
"2846","1318","5","""60""","""44""","""long""","""1-3""","""60""","""right""","""complex""","""gaburatum"""
"2847","1318","6","""6""","""2""","""short""","""2-2""","""2""","""left""","""simple""","""gronan"""
"2848","1318","7","""53""","""54""","""long""","""1-5""","""53""","""right""","""complex""","""binivatrus"""
"2849","1319","0","""30""","""47""","""long""","""4-4""","""30""","""right""","""complex""","""tupabugorn"""
"2850","1319","1","""8""","""17""","""short""","""2-3""","""17""","""right""","""simple""","""ratum"""
"2851","1319","2","""6""","""10""","""long""","""2-2""","""6""","""left""","""complex""","""tiburalex"""
"2852","1319","3","""26""","""40""","""short""","""3-4""","""26""","""left""","""complex""","""vatrus"""
"2853","1319","4","""25""","""4""","""short""","""2-5""","""4""","""right""","""simple""","""wugnum"""
"2854","1319","5","""36""","""59""","""long""","""1-5""","""36""","""left""","""complex""","""fepolopus"""
"2855","1319","6","""39""","""28""","""long""","""1-3""","""28""","""left""","""simple""","""mipatorun"""
"2856","1319","7","""35""","""48""","""short""","""3-5""","""35""","""left""","""complex""","""gronan"""
"2857","132","0","""18""","""44""","""short""","""1-4""","""44""","""left""","""simple""","""lopus"""
"2858","132","1","""23""","""49""","""short""","""2-4""","""49""","""left""","""simple""","""ralex"""
"2859","132","2","""33""","""51""","""short""","""4-5""","""51""","""right""","""simple""","""gronan"""
"2860","132","3","""11""","""7""","""long""","""3-4""","""7""","""right""","""simple""","""pakuwugnum"""
"2861","132","4","""1""","""2""","""long""","""2-3""","""1""","""right""","""complex""","""tupabugorn"""
"2862","132","5","""22""","""19""","""short""","""1-2""","""19""","""left""","""simple""","""vatrus"""
"2863","132","6","""6""","""55""","""long""","""2-2""","""55""","""left""","""simple""","""mipatorun"""
"2864","132","7","""14""","""27""","""long""","""5-5""","""14""","""left""","""complex""","""gaburatum"""
"2865","1320","0","""43""","""29""","""short""","""1-5""","""29""","""left""","""simple""","""ratum"""
"2866","1320","1","""36""","""9""","""short""","""2-5""","""36""","""left""","""complex""","""gronan"""
"2867","1320","2","""60""","""48""","""long""","""3-3""","""60""","""right""","""complex""","""tupabugorn"""
"2868","1320","3","""30""","""58""","""long""","""4-4""","""30""","""left""","""complex""","""fepolopus"""
"2869","1320","4","""37""","""55""","""short""","""2-2""","""37""","""right""","""complex""","""ralex"""
"2870","1320","5","""47""","""59""","""long""","""1-4""","""47""","""right""","""complex""","""mipatorun"""
"2871","1320","6","""31""","""40""","""long""","""3-4""","""40""","""left""","""simple""","""pakuwugnum"""
"2872","1320","7","""41""","""6""","""short""","""2-4""","""41""","""left""","""complex""","""vatrus"""
"2873","1321","0","""37""","""46""","""short""","""1-2""","""37""","""right""","""complex""","""torun"""
"2874","1321","1","""33""","""24""","""long""","""3-5""","""24""","""right""","""simple""","""pakuwugnum"""
"2875","1321","2","""14""","""3""","""long""","""1-5""","""14""","""left""","""complex""","""kibagronan"""
"2876","1321","3","""39""","""56""","""short""","""3-3""","""39""","""left""","""complex""","""lopus"""
"2877","1321","4","""58""","""19""","""long""","""1-4""","""19""","""right""","""simple""","""gaburatum"""
"2878","1321","5","""1""","""10""","""short""","""2-3""","""1""","""left""","""complex""","""ralex"""
"2879","1321","6","""23""","""42""","""long""","""4-4""","""23""","""right""","""complex""","""binivatrus"""
"2880","1321","7","""35""","""36""","""short""","""5-5""","""35""","""right""","""complex""","""bugorn"""
"2881","1322","0","""59""","""3""","""long""","""1-1""","""3""","""left""","""simple""","""binivatrus"""
"2882","1322","1","""11""","""34""","""long""","""2-4""","""34""","""right""","""simple""","""fepolopus"""
"2883","1322","2","""27""","""52""","""long""","""5-5""","""52""","""left""","""simple""","""pakuwugnum"""
"2884","1322","3","""8""","""55""","""short""","""2-3""","""55""","""right""","""simple""","""torun"""
"2885","1322","4","""10""","""6""","""short""","""2-2""","""10""","""left""","""complex""","""bugorn"""
"2886","1322","5","""38""","""48""","""long""","""3-5""","""48""","""left""","""simple""","""tiburalex"""
"2887","1322","6","""14""","""31""","""short""","""4-5""","""31""","""right""","""simple""","""gronan"""
"2888","1322","7","""41""","""40""","""short""","""3-4""","""41""","""right""","""complex""","""ratum"""
"2889","1323","0","""42""","""16""","""short""","""3-4""","""16""","""right""","""simple""","""bugorn"""
"2890","1323","1","""30""","""18""","""long""","""4-4""","""18""","""left""","""simple""","""binivatrus"""
"2891","1323","2","""38""","""8""","""long""","""3-5""","""38""","""right""","""complex""","""mipatorun"""
"2892","1323","3","""43""","""55""","""long""","""2-5""","""55""","""left""","""simple""","""kibagronan"""
"2893","1323","4","""41""","""28""","""short""","""1-4""","""41""","""right""","""complex""","""wugnum"""
"2894","1323","5","""19""","""54""","""short""","""1-1""","""54""","""left""","""simple""","""ratum"""
"2895","1323","6","""33""","""29""","""long""","""1-5""","""33""","""right""","""complex""","""fepolopus"""
"2896","1323","7","""35""","""21""","""short""","""5-5""","""21""","""right""","""simple""","""ralex"""
"2897","1324","0","""38""","""46""","""long""","""1-5""","""38""","""left""","""complex""","""binivatrus"""
"2898","1324","1","""8""","""44""","""long""","""1-3""","""44""","""left""","""simple""","""kibagronan"""
"2899","1324","2","""30""","""34""","""short""","""2-4""","""34""","""right""","""simple""","""ralex"""
"2900","1324","3","""48""","""10""","""long""","""2-3""","""48""","""left""","""complex""","""fepolopus"""
"2901","1324","4","""41""","""39""","""short""","""3-4""","""41""","""left""","""complex""","""torun"""
"2902","1324","5","""1""","""60""","""short""","""3-3""","""1""","""left""","""complex""","""wugnum"""
"2903","1324","6","""55""","""28""","""long""","""1-2""","""28""","""right""","""simple""","""tupabugorn"""
"2904","1324","7","""45""","""58""","""short""","""4-4""","""58""","""right""","""simple""","""ratum"""
"2905","1325","0","""3""","""20""","""short""","""1-1""","""20""","""right""","""simple""","""ralex"""
"2906","1325","1","""35""","""39""","""long""","""3-5""","""39""","""left""","""simple""","""tupabugorn"""
"2907","1325","2","""47""","""41""","""long""","""4-4""","""41""","""left""","""simple""","""fepolopus"""
"2908","1325","3","""60""","""24""","""long""","""3-3""","""60""","""left""","""complex""","""binivatrus"""
"2909","1325","4","""17""","""44""","""long""","""1-2""","""17""","""right""","""complex""","""pakuwugnum"""
"2910","1325","5","""21""","""30""","""short""","""4-5""","""21""","""right""","""complex""","""torun"""
"2911","1325","6","""12""","""28""","""short""","""1-3""","""12""","""right""","""complex""","""ratum"""
"2912","1325","7","""42""","""10""","""short""","""2-4""","""42""","""right""","""complex""","""gronan"""
"2913","1326","0","""22""","""9""","""long""","""2-2""","""9""","""right""","""simple""","""tiburalex"""
"2914","1326","1","""56""","""24""","""short""","""3-3""","""24""","""right""","""simple""","""bugorn"""
"2915","1326","2","""35""","""40""","""long""","""3-5""","""40""","""left""","""simple""","""mipatorun"""
"2916","1326","3","""43""","""58""","""short""","""4-5""","""43""","""left""","""complex""","""vatrus"""
"2917","1326","4","""11""","""4""","""long""","""2-4""","""4""","""left""","""simple""","""gaburatum"""
"2918","1326","5","""39""","""44""","""short""","""1-3""","""44""","""left""","""simple""","""gronan"""
"2919","1326","6","""15""","""19""","""short""","""1-1""","""19""","""right""","""simple""","""wugnum"""
"2920","1326","7","""7""","""6""","""long""","""2-3""","""7""","""right""","""complex""","""fepolopus"""
"2921","1327","0","""30""","""12""","""short""","""3-4""","""30""","""right""","""complex""","""vatrus"""
"2922","1327","1","""17""","""13""","""long""","""1-2""","""13""","""right""","""simple""","""tupabugorn"""
"2923","1327","2","""14""","""26""","""long""","""4-5""","""14""","""left""","""complex""","""pakuwugnum"""
"2924","1327","3","""36""","""55""","""long""","""2-5""","""55""","""left""","""simple""","""mipatorun"""
"2925","1327","4","""27""","""29""","""short""","""1-5""","""29""","""left""","""simple""","""lopus"""
"2926","1327","5","""25""","""35""","""short""","""5-5""","""25""","""right""","""complex""","""ratum"""
"2927","1327","6","""47""","""58""","""long""","""4-4""","""47""","""right""","""complex""","""tiburalex"""
"2928","1327","7","""18""","""5""","""short""","""2-4""","""18""","""right""","""complex""","""gronan"""
"2929","1328","0","""10""","""28""","""short""","""1-2""","""10""","""right""","""complex""","""vatrus"""
"2930","1328","1","""39""","""55""","""long""","""2-3""","""55""","""right""","""simple""","""mipatorun"""
"2931","1328","2","""52""","""42""","""short""","""4-5""","""52""","""left""","""complex""","""gronan"""
"2932","1328","3","""5""","""22""","""short""","""2-2""","""22""","""left""","""simple""","""bugorn"""
"2933","1328","4","""14""","""49""","""long""","""2-5""","""14""","""right""","""complex""","""fepolopus"""
"2934","1328","5","""38""","""16""","""long""","""3-5""","""38""","""left""","""complex""","""tiburalex"""
"2935","1328","6","""23""","""31""","""short""","""4-4""","""31""","""left""","""simple""","""ratum"""
"2936","1328","7","""19""","""20""","""long""","""1-1""","""20""","""right""","""simple""","""pakuwugnum"""
"2937","1329","0","""11""","""34""","""short""","""2-4""","""34""","""right""","""simple""","""ratum"""
"2938","1329","1","""15""","""54""","""long""","""1-1""","""54""","""right""","""simple""","""tupabugorn"""
"2939","1329","2","""53""","""39""","""short""","""3-5""","""53""","""right""","""complex""","""lopus"""
"2940","1329","3","""21""","""25""","""short""","""5-5""","""21""","""left""","""complex""","""ralex"""
"2941","1329","4","""30""","""26""","""long""","""4-4""","""30""","""left""","""complex""","""binivatrus"""
"2942","1329","5","""7""","""56""","""long""","""3-3""","""56""","""right""","""simple""","""pakuwugnum"""
"2943","1329","6","""48""","""28""","""long""","""1-3""","""48""","""left""","""complex""","""mipatorun"""
"2944","1329","7","""14""","""22""","""short""","""2-5""","""22""","""left""","""simple""","""gronan"""
"2945","133","0","""51""","""49""","""long""","""2-4""","""51""","""left""","""complex""","""gaburatum"""
"2946","133","1","""44""","""57""","""short""","""1-1""","""44""","""left""","""complex""","""vatrus"""
"2947","133","2","""2""","""54""","""short""","""1-2""","""54""","""right""","""simple""","""gronan"""
"2948","133","3","""42""","""59""","""long""","""1-4""","""59""","""left""","""simple""","""pakuwugnum"""
"2949","133","4","""4""","""37""","""long""","""2-2""","""37""","""left""","""simple""","""mipatorun"""
"2950","133","5","""25""","""11""","""short""","""4-5""","""11""","""left""","""simple""","""lopus"""
"2951","133","6","""52""","""7""","""long""","""3-5""","""52""","""left""","""complex""","""tupabugorn"""
"2952","133","7","""14""","""22""","""short""","""2-5""","""22""","""right""","""simple""","""ralex"""
"2953","1330","0","""23""","""51""","""short""","""4-4""","""51""","""right""","""simple""","""gronan"""
"2954","1330","1","""53""","""5""","""long""","""2-5""","""5""","""left""","""simple""","""tiburalex"""
"2955","1330","2","""27""","""35""","""long""","""5-5""","""27""","""left""","""complex""","""tupabugorn"""
"2956","1330","3","""56""","""22""","""long""","""2-3""","""22""","""left""","""simple""","""fepolopus"""
"2957","1330","4","""31""","""16""","""long""","""3-4""","""31""","""right""","""complex""","""gaburatum"""
