"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"5407","A2NGQVFMEXXA7G","6","""50""","""13""","""short""","""1-3""","""13""","""left""","""simple""","""ralex"""
"5408","A2NGQVFMEXXA7G","7","""58""","""19""","""long""","""1-4""","""58""","""left""","""complex""","""tupabugorn"""
"5409","A2NI26XXJUNYKZ","0","""43""","""54""","""long""","""1-5""","""54""","""left""","""simple""","""fepolopus"""
"5410","A2NI26XXJUNYKZ","1","""23""","""40""","""short""","""3-4""","""40""","""right""","""simple""","""vatrus"""
"5411","A2NI26XXJUNYKZ","2","""53""","""47""","""long""","""4-5""","""53""","""right""","""complex""","""pakuwugnum"""
"5412","A2NI26XXJUNYKZ","3","""11""","""44""","""long""","""1-4""","""44""","""left""","""simple""","""gaburatum"""
"5413","A2NI26XXJUNYKZ","4","""49""","""34""","""long""","""2-2""","""34""","""right""","""simple""","""tiburalex"""
"5414","A2NI26XXJUNYKZ","5","""52""","""9""","""short""","""2-5""","""9""","""left""","""simple""","""bugorn"""
"5415","A2NI26XXJUNYKZ","6","""24""","""48""","""short""","""3-3""","""24""","""right""","""complex""","""gronan"""
"5416","A2NI26XXJUNYKZ","7","""41""","""17""","""short""","""2-4""","""41""","""right""","""complex""","""torun"""
"5417","A2NI99CLB8OQ1X","0","""40""","""10""","""short""","""2-3""","""10""","""left""","""simple""","""bugorn"""
"5418","A2NI99CLB8OQ1X","1","""46""","""59""","""long""","""1-1""","""46""","""left""","""complex""","""pakuwugnum"""
"5419","A2NI99CLB8OQ1X","2","""36""","""5""","""long""","""2-5""","""36""","""left""","""complex""","""gaburatum"""
"5420","A2NI99CLB8OQ1X","3","""23""","""19""","""short""","""1-4""","""23""","""right""","""complex""","""gronan"""
"5421","A2NI99CLB8OQ1X","4","""52""","""35""","""long""","""5-5""","""35""","""left""","""simple""","""binivatrus"""
"5422","A2NI99CLB8OQ1X","5","""18""","""9""","""long""","""2-4""","""18""","""right""","""complex""","""fepolopus"""
"5423","A2NI99CLB8OQ1X","6","""51""","""30""","""short""","""4-4""","""30""","""left""","""simple""","""torun"""
"5424","A2NI99CLB8OQ1X","7","""4""","""20""","""short""","""1-2""","""20""","""left""","""simple""","""ralex"""
"5425","A2NKX5IMNPQTTI","0","""60""","""9""","""short""","""2-3""","""60""","""right""","""complex""","""gronan"""
"5426","A2NKX5IMNPQTTI","1","""36""","""24""","""long""","""3-5""","""36""","""left""","""complex""","""binivatrus"""
"5427","A2NKX5IMNPQTTI","2","""39""","""40""","""long""","""3-3""","""39""","""left""","""complex""","""fepolopus"""
"5428","A2NKX5IMNPQTTI","3","""32""","""10""","""long""","""2-5""","""32""","""left""","""complex""","""tupabugorn"""
"5429","A2NKX5IMNPQTTI","4","""11""","""16""","""short""","""3-4""","""16""","""right""","""simple""","""torun"""
"5430","A2NKX5IMNPQTTI","5","""37""","""29""","""long""","""1-2""","""29""","""right""","""simple""","""pakuwugnum"""
"5431","A2NKX5IMNPQTTI","6","""35""","""3""","""short""","""1-5""","""35""","""left""","""complex""","""ralex"""
"5432","A2NKX5IMNPQTTI","7","""31""","""58""","""short""","""4-4""","""31""","""left""","""complex""","""ratum"""
"5433","A2NL38BFEE3BVY","0","""26""","""28""","""short""","""1-4""","""28""","""right""","""simple""","""torun"""
"5434","A2NL38BFEE3BVY","1","""47""","""55""","""long""","""2-4""","""55""","""right""","""simple""","""pakuwugnum"""
"5435","A2NL38BFEE3BVY","2","""38""","""40""","""long""","""3-5""","""40""","""left""","""simple""","""tiburalex"""
"5436","A2NL38BFEE3BVY","3","""33""","""30""","""long""","""4-5""","""30""","""right""","""simple""","""gaburatum"""
"5437","A2NL38BFEE3BVY","4","""12""","""39""","""long""","""3-3""","""12""","""left""","""complex""","""binivatrus"""
"5438","A2NL38BFEE3BVY","5","""56""","""2""","""short""","""2-3""","""56""","""left""","""complex""","""bugorn"""
"5439","A2NL38BFEE3BVY","6","""3""","""59""","""short""","""1-1""","""59""","""left""","""simple""","""gronan"""
"5440","A2NL38BFEE3BVY","7","""31""","""16""","""short""","""3-4""","""16""","""right""","""simple""","""lopus"""
"5441","A2NN31SD2683DJ","0","""38""","""4""","""short""","""2-5""","""38""","""left""","""complex""","""gronan"""
"5442","A2NN31SD2683DJ","1","""8""","""34""","""long""","""2-3""","""34""","""right""","""simple""","""mipatorun"""
"5443","A2NN31SD2683DJ","2","""22""","""10""","""long""","""2-2""","""22""","""left""","""complex""","""tiburalex"""
"5444","A2NN31SD2683DJ","3","""25""","""46""","""long""","""1-5""","""46""","""left""","""simple""","""tupabugorn"""
"5445","A2NN31SD2683DJ","4","""51""","""26""","""short""","""4-4""","""26""","""left""","""simple""","""vatrus"""
"5446","A2NN31SD2683DJ","5","""15""","""54""","""short""","""1-1""","""54""","""left""","""simple""","""wugnum"""
"5447","A2NN31SD2683DJ","6","""7""","""1""","""long""","""3-3""","""7""","""left""","""complex""","""gaburatum"""
"5448","A2NN31SD2683DJ","7","""32""","""23""","""short""","""4-5""","""23""","""right""","""simple""","""lopus"""
"5449","A2NO4F8PE0K35W","0","""58""","""34""","""long""","""2-4""","""34""","""left""","""simple""","""tupabugorn"""
"5450","A2NO4F8PE0K35W","1","""36""","""39""","""long""","""3-5""","""36""","""right""","""complex""","""tiburalex"""
"5451","A2NO4F8PE0K35W","2","""33""","""32""","""long""","""5-5""","""32""","""right""","""simple""","""pakuwugnum"""
"5452","A2NO4F8PE0K35W","3","""45""","""1""","""short""","""3-4""","""45""","""right""","""complex""","""ratum"""
"5453","A2NO4F8PE0K35W","4","""35""","""5""","""short""","""2-5""","""5""","""left""","""simple""","""vatrus"""
"5454","A2NO4F8PE0K35W","5","""26""","""44""","""short""","""1-4""","""44""","""right""","""simple""","""lopus"""
"5455","A2NO4F8PE0K35W","6","""24""","""8""","""short""","""3-3""","""24""","""left""","""complex""","""torun"""
"5456","A2NO4F8PE0K35W","7","""48""","""46""","""long""","""1-3""","""46""","""left""","""simple""","""kibagronan"""
"5457","A2NUXJ8H99OJNQ","0","""32""","""60""","""long""","""3-5""","""60""","""left""","""simple""","""tupabugorn"""
"5458","A2NUXJ8H99OJNQ","1","""40""","""19""","""short""","""1-3""","""40""","""right""","""complex""","""lopus"""
"5459","A2NUXJ8H99OJNQ","2","""52""","""3""","""short""","""1-5""","""3""","""left""","""simple""","""vatrus"""
"5460","A2NUXJ8H99OJNQ","3","""51""","""49""","""long""","""2-4""","""49""","""right""","""simple""","""mipatorun"""
"5461","A2NUXJ8H99OJNQ","4","""18""","""39""","""short""","""3-4""","""39""","""left""","""simple""","""gronan"""
"5462","A2NUXJ8H99OJNQ","5","""14""","""41""","""short""","""4-5""","""41""","""right""","""simple""","""ralex"""
"5463","A2NUXJ8H99OJNQ","6","""56""","""9""","""long""","""2-3""","""56""","""right""","""complex""","""gaburatum"""
"5464","A2NUXJ8H99OJNQ","7","""47""","""23""","""long""","""4-4""","""23""","""right""","""simple""","""pakuwugnum"""
"5465","A2NYNFX1B07VSZ","0","""23""","""30""","""long""","""4-4""","""30""","""right""","""simple""","""mipatorun"""
"5466","A2NYNFX1B07VSZ","1","""11""","""8""","""long""","""3-4""","""8""","""left""","""simple""","""tupabugorn"""
"5467","A2NYNFX1B07VSZ","2","""47""","""49""","""long""","""2-4""","""47""","""right""","""complex""","""tiburalex"""
"5468","A2NYNFX1B07VSZ","3","""20""","""28""","""short""","""1-1""","""28""","""right""","""simple""","""gronan"""
"5469","A2NYNFX1B07VSZ","4","""56""","""10""","""short""","""2-3""","""10""","""left""","""simple""","""ratum"""
"5470","A2NYNFX1B07VSZ","5","""21""","""14""","""long""","""5-5""","""14""","""left""","""simple""","""binivatrus"""
"5471","A2NYNFX1B07VSZ","6","""39""","""19""","""short""","""1-3""","""39""","""right""","""complex""","""wugnum"""
"5472","A2NYNFX1B07VSZ","7","""38""","""31""","""short""","""4-5""","""31""","""left""","""simple""","""lopus"""
"5473","A2NZVI1AXATXOO","0","""14""","""43""","""long""","""5-5""","""14""","""right""","""complex""","""gaburatum"""
"5474","A2NZVI1AXATXOO","1","""45""","""54""","""long""","""1-4""","""54""","""left""","""simple""","""mipatorun"""
"5475","A2NZVI1AXATXOO","2","""8""","""44""","""long""","""1-3""","""44""","""right""","""simple""","""binivatrus"""
"5476","A2NZVI1AXATXOO","3","""21""","""42""","""short""","""4-5""","""42""","""right""","""simple""","""lopus"""
"5477","A2NZVI1AXATXOO","4","""26""","""18""","""long""","""4-4""","""18""","""right""","""simple""","""kibagronan"""
"5478","A2NZVI1AXATXOO","5","""56""","""16""","""short""","""3-3""","""16""","""left""","""simple""","""bugorn"""
"5479","A2NZVI1AXATXOO","6","""29""","""3""","""short""","""1-1""","""3""","""left""","""simple""","""wugnum"""
"5480","A2NZVI1AXATXOO","7","""31""","""10""","""short""","""2-4""","""10""","""right""","""simple""","""ralex"""
"5481","A2OCMGN24E6CDB","0","""53""","""7""","""long""","""3-5""","""53""","""right""","""complex""","""kibagronan"""
"5482","A2OCMGN24E6CDB","1","""18""","""58""","""short""","""4-4""","""18""","""left""","""complex""","""ralex"""
"5483","A2OCMGN24E6CDB","2","""55""","""57""","""short""","""1-2""","""55""","""right""","""complex""","""wugnum"""
"5484","A2OCMGN24E6CDB","3","""25""","""59""","""long""","""1-5""","""59""","""right""","""simple""","""mipatorun"""
"5485","A2OCMGN24E6CDB","4","""28""","""13""","""short""","""1-1""","""28""","""left""","""complex""","""vatrus"""
"5486","A2OCMGN24E6CDB","5","""2""","""22""","""long""","""2-2""","""22""","""left""","""simple""","""fepolopus"""
"5487","A2OCMGN24E6CDB","6","""12""","""34""","""long""","""2-3""","""12""","""left""","""complex""","""gaburatum"""
"5488","A2OCMGN24E6CDB","7","""21""","""33""","""short""","""5-5""","""21""","""right""","""complex""","""bugorn"""
"5489","A2OE5CQT7OPJZS","0","""16""","""24""","""long""","""3-3""","""16""","""left""","""complex""","""mipatorun"""
"5490","A2OE5CQT7OPJZS","1","""7""","""4""","""long""","""2-3""","""4""","""right""","""simple""","""tiburalex"""
"5491","A2OE5CQT7OPJZS","2","""18""","""41""","""short""","""4-4""","""18""","""right""","""complex""","""wugnum"""
"5492","A2OE5CQT7OPJZS","3","""51""","""22""","""short""","""2-4""","""22""","""left""","""simple""","""bugorn"""
"5493","A2OE5CQT7OPJZS","4","""8""","""3""","""short""","""1-3""","""3""","""right""","""simple""","""ratum"""
"5494","A2OE5CQT7OPJZS","5","""43""","""17""","""long""","""2-5""","""43""","""left""","""complex""","""fepolopus"""
"5495","A2OE5CQT7OPJZS","6","""15""","""29""","""long""","""1-1""","""29""","""left""","""simple""","""binivatrus"""
"5496","A2OE5CQT7OPJZS","7","""52""","""39""","""short""","""3-5""","""39""","""right""","""simple""","""gronan"""
"5497","A2OECH4E1V7MIP","0","""40""","""56""","""short""","""3-3""","""56""","""right""","""simple""","""bugorn"""
"5498","A2OECH4E1V7MIP","1","""41""","""37""","""short""","""2-4""","""41""","""left""","""complex""","""ralex"""
"5499","A2OECH4E1V7MIP","2","""47""","""57""","""long""","""1-4""","""57""","""right""","""simple""","""fepolopus"""
"5500","A2OECH4E1V7MIP","3","""21""","""46""","""long""","""1-5""","""46""","""left""","""simple""","""binivatrus"""
"5501","A2OECH4E1V7MIP","4","""19""","""15""","""long""","""1-1""","""19""","""right""","""complex""","""pakuwugnum"""
"5502","A2OECH4E1V7MIP","5","""55""","""9""","""short""","""2-2""","""55""","""right""","""complex""","""torun"""
"5503","A2OECH4E1V7MIP","6","""58""","""16""","""long""","""3-4""","""58""","""left""","""complex""","""kibagronan"""
"5504","A2OECH4E1V7MIP","7","""31""","""45""","""short""","""4-4""","""45""","""left""","""simple""","""ratum"""
"5505","A2OFLFV8THK4RH","0","""58""","""46""","""long""","""1-4""","""46""","""right""","""simple""","""tiburalex"""
"5506","A2OFLFV8THK4RH","1","""31""","""4""","""long""","""2-4""","""31""","""left""","""complex""","""gaburatum"""
"5507","A2OFLFV8THK4RH","2","""40""","""10""","""short""","""2-3""","""40""","""right""","""complex""","""wugnum"""
"5508","A2OFLFV8THK4RH","3","""26""","""42""","""short""","""4-4""","""26""","""right""","""complex""","""vatrus"""
"5509","A2OFLFV8THK4RH","4","""38""","""36""","""short""","""5-5""","""38""","""left""","""complex""","""gronan"""
"5510","A2OFLFV8THK4RH","5","""52""","""5""","""short""","""2-5""","""5""","""left""","""simple""","""lopus"""
"5511","A2OFLFV8THK4RH","6","""35""","""28""","""long""","""1-5""","""35""","""left""","""complex""","""mipatorun"""
"5512","A2OFLFV8THK4RH","7","""43""","""11""","""long""","""4-5""","""43""","""right""","""complex""","""tupabugorn"""
"5513","A2OJ5XOEKTKRR9","0","""52""","""58""","""long""","""4-5""","""52""","""left""","""complex""","""mipatorun"""
"5514","A2OJ5XOEKTKRR9","1","""57""","""20""","""long""","""1-1""","""20""","""left""","""simple""","""fepolopus"""
"5515","A2OJ5XOEKTKRR9","2","""49""","""37""","""short""","""2-2""","""49""","""right""","""complex""","""wugnum"""
"5516","A2OJ5XOEKTKRR9","3","""47""","""44""","""long""","""1-4""","""47""","""left""","""complex""","""tupabugorn"""
"5517","A2OJ5XOEKTKRR9","4","""31""","""55""","""short""","""2-4""","""31""","""right""","""complex""","""gronan"""
"5518","A2OJ5XOEKTKRR9","5","""36""","""22""","""short""","""2-5""","""36""","""right""","""complex""","""vatrus"""
"5519","A2OJ5XOEKTKRR9","6","""33""","""15""","""short""","""1-5""","""15""","""left""","""simple""","""ralex"""
"5520","A2OJ5XOEKTKRR9","7","""1""","""29""","""long""","""1-3""","""29""","""left""","""simple""","""gaburatum"""
"5521","A2OLIE09QC2X5C","0","""55""","""54""","""long""","""1-2""","""54""","""left""","""simple""","""binivatrus"""
"5522","A2OLIE09QC2X5C","1","""56""","""22""","""short""","""2-3""","""22""","""right""","""simple""","""gronan"""
"5523","A2OLIE09QC2X5C","2","""45""","""11""","""short""","""4-4""","""11""","""right""","""simple""","""torun"""
"5524","A2OLIE09QC2X5C","3","""10""","""6""","""long""","""2-2""","""10""","""right""","""complex""","""gaburatum"""
"5525","A2OLIE09QC2X5C","4","""52""","""43""","""short""","""5-5""","""43""","""right""","""simple""","""wugnum"""
"5526","A2OLIE09QC2X5C","5","""53""","""59""","""long""","""1-5""","""53""","""left""","""complex""","""tupabugorn"""
"5527","A2OLIE09QC2X5C","6","""38""","""7""","""long""","""3-5""","""38""","""left""","""complex""","""tiburalex"""
"5528","A2OLIE09QC2X5C","7","""41""","""19""","""short""","""1-4""","""41""","""left""","""complex""","""lopus"""
"5529","A2OLVF6P86QSQJ","0","""47""","""20""","""long""","""1-4""","""47""","""left""","""complex""","""tiburalex"""
"5530","A2OLVF6P86QSQJ","1","""58""","""4""","""long""","""2-4""","""58""","""left""","""complex""","""tupabugorn"""
"5531","A2OLVF6P86QSQJ","2","""23""","""51""","""long""","""4-4""","""51""","""left""","""simple""","""binivatrus"""
"5532","A2OLVF6P86QSQJ","3","""31""","""48""","""short""","""3-4""","""31""","""right""","""complex""","""ratum"""
"5533","A2OLVF6P86QSQJ","4","""6""","""54""","""short""","""1-2""","""54""","""right""","""simple""","""gronan"""
"5534","A2OLVF6P86QSQJ","5","""60""","""10""","""short""","""2-3""","""10""","""right""","""simple""","""wugnum"""
"5535","A2OLVF6P86QSQJ","6","""36""","""46""","""short""","""1-5""","""46""","""right""","""simple""","""lopus"""
"5536","A2OLVF6P86QSQJ","7","""53""","""25""","""long""","""5-5""","""25""","""left""","""simple""","""mipatorun"""
"5537","A2OMUUZK8T42MT","0","""11""","""5""","""long""","""2-4""","""11""","""right""","""complex""","""binivatrus"""
"5538","A2OMUUZK8T42MT","1","""52""","""23""","""long""","""4-5""","""23""","""right""","""simple""","""tupabugorn"""
"5539","A2OMUUZK8T42MT","2","""35""","""19""","""long""","""1-5""","""19""","""left""","""simple""","""pakuwugnum"""
"5540","A2OMUUZK8T42MT","3","""4""","""6""","""long""","""2-2""","""6""","""right""","""simple""","""tiburalex"""
"5541","A2OMUUZK8T42MT","4","""47""","""24""","""short""","""3-4""","""24""","""left""","""simple""","""gronan"""
"5542","A2OMUUZK8T42MT","5","""49""","""28""","""short""","""1-2""","""28""","""right""","""simple""","""torun"""
"5543","A2OMUUZK8T42MT","6","""14""","""22""","""short""","""2-5""","""22""","""right""","""simple""","""lopus"""
"5544","A2OMUUZK8T42MT","7","""27""","""36""","""short""","""5-5""","""36""","""right""","""simple""","""ratum"""
"5545","A2ONVOI6RB6FYN","0","""43""","""40""","""short""","""3-5""","""40""","""left""","""simple""","""gronan"""
"5546","A2ONVOI6RB6FYN","1","""60""","""59""","""long""","""1-3""","""60""","""left""","""complex""","""binivatrus"""
"5547","A2ONVOI6RB6FYN","2","""22""","""2""","""long""","""2-2""","""22""","""left""","""complex""","""gaburatum"""
"5548","A2ONVOI6RB6FYN","3","""25""","""44""","""short""","""1-5""","""44""","""left""","""simple""","""bugorn"""
"5549","A2ONVOI6RB6FYN","4","""42""","""8""","""long""","""3-4""","""42""","""right""","""complex""","""pakuwugnum"""
"5550","A2ONVOI6RB6FYN","5","""53""","""33""","""short""","""5-5""","""53""","""left""","""complex""","""ralex"""
"5551","A2ONVOI6RB6FYN","6","""17""","""20""","""short""","""1-2""","""20""","""right""","""simple""","""lopus"""
"5552","A2ONVOI6RB6FYN","7","""38""","""47""","""long""","""4-5""","""38""","""left""","""complex""","""mipatorun"""
"5553","A2ORI7QQSH12Z8","0","""60""","""46""","""short""","""1-3""","""60""","""right""","""complex""","""ralex"""
"5554","A2ORI7QQSH12Z8","1","""38""","""28""","""long""","""1-5""","""38""","""right""","""complex""","""kibagronan"""
"5555","A2ORI7QQSH12Z8","2","""11""","""42""","""long""","""4-4""","""42""","""left""","""simple""","""tupabugorn"""
"5556","A2ORI7QQSH12Z8","3","""16""","""40""","""short""","""3-3""","""40""","""left""","""simple""","""torun"""
"5557","A2ORI7QQSH12Z8","4","""51""","""29""","""long""","""1-4""","""29""","""right""","""simple""","""fepolopus"""
"5558","A2ORI7QQSH12Z8","5","""45""","""24""","""short""","""3-4""","""24""","""right""","""simple""","""ratum"""
"5559","A2ORI7QQSH12Z8","6","""43""","""7""","""long""","""3-5""","""7""","""right""","""simple""","""pakuwugnum"""
"5560","A2ORI7QQSH12Z8","7","""25""","""17""","""short""","""2-5""","""25""","""left""","""complex""","""vatrus"""
"5561","A2ORYDSL6Q1GWW","0","""55""","""3""","""long""","""1-2""","""3""","""left""","""simple""","""tiburalex"""
"5562","A2ORYDSL6Q1GWW","1","""43""","""17""","""short""","""2-5""","""43""","""left""","""complex""","""vatrus"""
"5563","A2ORYDSL6Q1GWW","2","""27""","""35""","""short""","""5-5""","""27""","""right""","""complex""","""gronan"""
