"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word","criticalSimple_c.norms","criticalComplicated_c.norms","criticalSimple_rt.norms","criticalComplicated_rt.norms","c.ratio","rt.ratio"
"2544","385","7","3-3","1-7","""short""","""1-3""","""3-3""","""right""","""complex""","""ralex""",0.226620320855615,0.437312451087946,7.21094692940482,7.35231805220081,0.51821145337122,0.980771897816135
"2545","386","0","5-4","1-8","""short""","""1-5""","""5-4""","""right""","""complex""","""wugnum""",0.213287175157144,0.614266488413547,7.15638039732531,7.52245949482209,0.347222547835869,0.951335185287636
"2546","386","1","5-3","5-7","""long""","""5-5""","""5-7""","""right""","""simple""","""binivatrus""",0.657452317290553,0.650860276977924,7.53194766740618,7.49631198228932,1.01012819578303,1.00475376227684
"2547","386","2","4-2","3-1","""short""","""3-4""","""3-1""","""left""","""simple""","""ratum""",0.589474738918958,0.601591200602591,7.26311607655564,7.38357413673939,0.979859310323196,0.983685670658554
"2548","386","3","1-5","1-4","""short""","""1-1""","""1-4""","""left""","""simple""","""lopus""",0.205391265597148,0.171708853238265,7.106017880143,7.13330511343712,1.19616002159274,0.996174671788156
"2549","386","4","3-7","1-5","""short""","""1-3""","""1-5""","""left""","""simple""","""ralex""",0.171708853238265,0.491521184697655,7.13330511343712,7.4576421040624,0.349341714221101,0.956509445465531
"2550","386","5","4-1","2-6","""long""","""2-4""","""2-6""","""right""","""simple""","""kibagronan""",0.362726450020568,0.559609180035651,7.30024971724876,7.47238209549203,0.648178162476641,0.976964189458792
"2551","386","6","2-8","2-2","""long""","""2-2""","""2-8""","""right""","""complex""","""mipatorun""",0.400489205783323,0.388259920156472,7.22323860108545,7.14928546016887,1.03149767717956,1.01034413037899
"2552","386","7","5-6","2-3","""long""","""2-5""","""5-6""","""left""","""complex""","""tupabugorn""",0.393164349376114,0.598802900536869,7.2537688186413,7.46635694988485,0.656583909369201,0.971527194230001
"2553","387","0","3-8","2-1","""long""","""2-3""","""3-8""","""left""","""complex""","""fepolopus""",0.396717626087868,0.592708884510742,7.25000948926994,7.37820860586072,0.669329643025923,0.982624628356408
"2554","387","1","4-5","4-7","""long""","""4-4""","""4-7""","""left""","""simple""","""mipatorun""",0.596326967150497,0.60023659050397,7.40403330391097,7.45011405562092,0.993486529453011,0.993814758892827
"2555","387","2","1-1","1-2","""long""","""1-1""","""1-2""","""left""","""simple""","""tiburalex""",0.067770971422087,0.198905525846702,7.12566153316537,7.04719236357878,0.340719399994541,1.01113481306288
"2556","387","3","3-6","3-3","""short""","""3-3""","""3-3""","""right""","""simple""","""gronan""",0.437312451087946,0.52237068011997,7.35231805220081,7.37717323948312,0.837168829972446,0.996630797939069
"2557","387","4","5-3","1-4","""short""","""1-5""","""5-3""","""left""","""complex""","""bugorn""",0.205391265597148,0.650860276977924,7.106017880143,7.49631198228932,0.31556890604973,0.947935184252147
"2558","387","5","4-2","1-8","""short""","""1-4""","""4-2""","""left""","""complex""","""ratum""",0.213287175157144,0.601591200602591,7.15638039732531,7.38357413673939,0.354538389097949,0.969229842457516
"2559","387","6","5-7","2-6","""long""","""2-5""","""5-7""","""right""","""complex""","""pakuwugnum""",0.362726450020568,0.657452317290553,7.30024971724876,7.53194766740618,0.551715220223744,0.969237976631188
"2560","387","7","3-4","1-5","""short""","""1-3""","""3-4""","""left""","""complex""","""vatrus""",0.171708853238265,0.454706120023767,7.13330511343712,7.34365297144576,0.377625999908006,0.971356508970871
"2561","388","0","1-5","1-4","""long""","""1-1""","""1-4""","""left""","""simple""","""pakuwugnum""",0.205391265597148,0.171708853238265,7.106017880143,7.13330511343712,1.19616002159274,0.996174671788156
"2562","388","1","4-6","3-1","""short""","""3-4""","""3-1""","""right""","""simple""","""ratum""",0.589474738918958,0.614648336563144,7.26311607655564,7.4808403912451,0.959043901778135,0.970895741213211
"2563","388","2","2-7","2-8","""short""","""2-2""","""2-8""","""right""","""simple""","""gronan""",0.388259920156472,0.498480635229298,7.14928546016887,7.25324083665048,0.778886666235038,0.985667734076011
"2564","388","3","5-2","5-7","""long""","""5-5""","""5-7""","""right""","""simple""","""binivatrus""",0.657452317290553,0.732388591800357,7.53194766740618,7.40911860957558,0.897682356949887,1.01657809306384
"2565","388","4","5-1","1-2","""long""","""1-5""","""5-1""","""right""","""complex""","""tiburalex""",0.067770971422087,0.643812070282658,7.12566153316537,7.55152734409631,0.105265145762696,0.943605340810442
"2566","388","5","5-8","3-6","""short""","""3-5""","""3-6""","""left""","""simple""","""bugorn""",0.52237068011997,0.627812012463534,7.37717323948312,7.5809576218774,0.832049514424211,0.973118912865811
"2567","388","6","3-3","2-5","""short""","""2-3""","""2-5""","""right""","""simple""","""lopus""",0.365537163309983,0.437312451087946,7.28993416391881,7.35231805220081,0.835871840375456,0.991515072139279
"2568","388","7","5-4","4-3","""long""","""4-5""","""5-4""","""left""","""complex""","""mipatorun""",0.59194499618029,0.614266488413547,7.51389426853832,7.52245949482209,0.963661549743815,0.998861379540871
"2569","389","0","5-3","1-7","""long""","""1-5""","""5-3""","""left""","""complex""","""tiburalex""",0.226620320855615,0.650860276977924,7.21094692940482,7.49631198228932,0.348185822474616,0.961932607186214
"2570","389","1","5-2","4-6","""long""","""4-5""","""4-6""","""right""","""simple""","""kibagronan""",0.614648336563144,0.732388591800357,7.4808403912451,7.40911860957558,0.839237999396217,1.0096802042792
"2571","389","2","1-8","1-2","""short""","""1-1""","""1-8""","""right""","""complex""","""ratum""",0.067770971422087,0.213287175157144,7.12566153316537,7.15638039732531,0.31774517793747,0.995707485844182
"2572","389","3","3-5","1-8","""short""","""1-3""","""3-5""","""right""","""complex""","""bugorn""",0.213287175157144,0.545940690325717,7.15638039732531,7.38057144653556,0.390678289668963,0.969624161105373
"2573","389","4","3-6","3-5","""short""","""3-3""","""3-6""","""left""","""complex""","""torun""",0.545940690325717,0.52237068011997,7.38057144653556,7.37717323948312,1.04512123498266,1.00046063809838
"2574","389","5","4-1","2-4","""short""","""2-4""","""2-4""","""right""","""simple""","""vatrus""",0.409232560903149,0.559609180035651,7.29336768842468,7.47238209549203,0.731282787171358,0.976043194154198
"2575","389","6","4-4","1-1","""long""","""1-4""","""4-4""","""right""","""complex""","""pakuwugnum""",0.198905525846702,0.599862745098039,7.04719236357878,7.44415965744716,0.331585062536587,0.946673995167305
"2576","389","7","5-7","3-3","""long""","""3-5""","""5-7""","""right""","""complex""","""fepolopus""",0.437312451087946,0.657452317290553,7.35231805220081,7.53194766740618,0.665162232434084,0.97615097407239
"2577","39","0","4-5","2-4","""long""","""2-4""","""4-5""","""right""","""complex""","""tiburalex""",0.409232560903149,0.60023659050397,7.29336768842468,7.45011405562092,0.681785428241803,0.978960541271448
"2578","39","1","2-1","1-3","""short""","""1-2""","""1-3""","""left""","""simple""","""gronan""",0.240463209407226,0.396717626087868,7.12022004272548,7.25000948926994,0.60613190237725,0.982098030804436
"2579","39","2","5-7","1-2","""long""","""1-5""","""5-7""","""left""","""complex""","""fepolopus""",0.067770971422087,0.657452317290553,7.12566153316537,7.53194766740618,0.103081196369312,0.946058290341159
"2580","39","3","3-8","1-6","""short""","""1-3""","""3-8""","""left""","""complex""","""ratum""",0.096151633986928,0.592708884510742,7.07781498740677,7.37820860586072,0.162224047082232,0.959286374986018
"2581","39","4","5-3","5-1","""short""","""5-5""","""5-1""","""right""","""simple""","""vatrus""",0.643812070282658,0.650860276977924,7.55152734409631,7.49631198228932,0.989170937381534,1.00736567020389
"2582","39","5","5-2","3-7","""short""","""3-5""","""5-2""","""left""","""complex""","""bugorn""",0.491521184697655,0.732388591800357,7.4576421040624,7.40911860957558,0.671120755020771,1.00654915881953
"2583","39","6","4-6","3-8","""long""","""3-4""","""4-6""","""right""","""complex""","""mipatorun""",0.592708884510742,0.614648336563144,7.37820860586072,7.4808403912451,0.964305683840164,0.986280714462978
"2584","39","7","5-4","2-5","""long""","""2-5""","""5-4""","""left""","""complex""","""pakuwugnum""",0.365537163309983,0.614266488413547,7.28993416391881,7.52245949482209,0.595079123157195,0.969089188042377
"2585","390","0","4-5","1-6","""short""","""1-4""","""4-5""","""right""","""complex""","""ratum""",0.096151633986928,0.60023659050397,7.07781498740677,7.45011405562092,0.160189557764543,0.950027735758856
"2586","390","1","3-7","1-8","""short""","""1-3""","""1-8""","""right""","""simple""","""torun""",0.213287175157144,0.491521184697655,7.15638039732531,7.4576421040624,0.433932822831108,0.959603625042159
"2587","390","2","5-1","5-2","""short""","""5-5""","""5-2""","""left""","""simple""","""lopus""",0.732388591800357,0.643812070282658,7.40911860957558,7.55152734409631,1.13758133096015,0.981141730933139
"2588","390","3","2-2","2-7","""long""","""2-2""","""2-2""","""left""","""complex""","""tupabugorn""",0.498480635229298,0.400489205783323,7.25324083665048,7.22323860108545,1.24467932726005,1.00415357116412
"2589","390","4","4-4","3-3","""short""","""3-4""","""4-4""","""right""","""complex""","""ralex""",0.437312451087946,0.599862745098039,7.35231805220081,7.44415965744716,0.729020854623125,0.987662595984965
"2590","390","5","3-8","3-5","""long""","""3-3""","""3-8""","""right""","""complex""","""kibagronan""",0.545940690325717,0.592708884510742,7.38057144653556,7.37820860586072,0.921094157001493,1.00032024584843
"2591","390","6","5-3","2-4","""long""","""2-5""","""2-4""","""left""","""simple""","""binivatrus""",0.409232560903149,0.650860276977924,7.29336768842468,7.49631198228932,0.628756394234564,0.972927448278018
"2592","390","7","1-6","1-1","""long""","""1-1""","""1-6""","""left""","""complex""","""pakuwugnum""",0.198905525846702,0.096151633986928,7.04719236357878,7.07781498740677,2.06866506162281,0.995673435391788
"2593","391","0","4-5","4-6","""short""","""4-4""","""4-5""","""right""","""complex""","""vatrus""",0.614648336563144,0.60023659050397,7.4808403912451,7.45011405562092,1.02401010915891,1.0041242772117
"2594","391","1","5-3","4-4","""short""","""4-5""","""4-4""","""right""","""simple""","""wugnum""",0.599862745098039,0.650860276977924,7.44415965744716,7.49631198228932,0.921645960456095,0.993042935650841
"2595","391","2","2-7","2-8","""short""","""2-2""","""2-7""","""left""","""complex""","""gronan""",0.388259920156472,0.498480635229298,7.14928546016887,7.25324083665048,0.778886666235038,0.985667734076011
"2596","391","3","5-4","1-5","""long""","""1-5""","""5-4""","""left""","""complex""","""gaburatum""",0.171708853238265,0.614266488413547,7.13330511343712,7.52245949482209,0.279534789015975,0.948267666758081
"2597","391","4","5-6","2-1","""long""","""2-5""","""5-6""","""right""","""complex""","""fepolopus""",0.396717626087868,0.598802900536869,7.25000948926994,7.46635694988485,0.662517876470175,0.971023691732519
"2598","391","5","3-2","1-3","""long""","""1-3""","""1-3""","""right""","""simple""","""tupabugorn""",0.240463209407226,0.500260812458955,7.12022004272548,7.34357497749828,0.480675686398993,0.969584986133159
"2599","391","6","4-1","2-7","""short""","""2-4""","""2-7""","""left""","""simple""","""ralex""",0.498480635229298,0.559609180035651,7.25324083665048,7.47238209549203,0.89076565040899,0.970673172752534
"2600","391","7","5-8","3-2","""long""","""3-5""","""3-2""","""right""","""simple""","""mipatorun""",0.500260812458955,0.627812012463534,7.34357497749828,7.5809576218774,0.796832176714701,0.968686984386501
"2601","392","0","5-4","5-6","""short""","""5-5""","""5-6""","""right""","""simple""","""gronan""",0.598802900536869,0.614266488413547,7.46635694988485,7.52245949482209,0.974825929513727,0.992541994413415
"2602","392","1","4-5","3-8","""long""","""3-4""","""4-5""","""left""","""complex""","""pakuwugnum""",0.592708884510742,0.60023659050397,7.37820860586072,7.45011405562092,0.987458768571727,0.990348409537979
"2603","392","2","5-2","1-4","""short""","""1-5""","""5-2""","""right""","""complex""","""bugorn""",0.205391265597148,0.732388591800357,7.106017880143,7.40911860957558,0.280440285248375,0.959090852042664
"2604","392","3","3-7","3-5","""short""","""3-3""","""3-7""","""right""","""complex""","""torun""",0.545940690325717,0.491521184697655,7.38057144653556,7.4576421040624,1.11071650077816,0.98966554623413
"2605","392","4","5-8","3-7","""short""","""3-5""","""5-8""","""left""","""complex""","""lopus""",0.491521184697655,0.627812012463534,7.4576421040624,7.5809576218774,0.782911404910725,0.983733517061336
"2606","392","5","5-3","4-1","""long""","""4-5""","""5-3""","""right""","""complex""","""binivatrus""",0.559609180035651,0.650860276977924,7.47238209549203,7.49631198228932,0.859799253126999,0.996807778697868
"2607","392","6","4-6","2-3","""long""","""2-4""","""2-3""","""right""","""simple""","""tiburalex""",0.393164349376114,0.614648336563144,7.2537688186413,7.4808403912451,0.639657387791081,0.969646248184957
"2608","392","7","5-1","2-2","""long""","""2-5""","""2-2""","""left""","""simple""","""gaburatum""",0.400489205783323,0.643812070282658,7.22323860108545,7.55152734409631,0.622059175758375,0.956526841782873
"2609","393","0","3-5","3-6","""long""","""3-3""","""3-6""","""left""","""simple""","""tiburalex""",0.52237068011997,0.545940690325717,7.37717323948312,7.38057144653556,0.956826793416544,0.999539573991383
"2610","393","1","2-7","2-1","""short""","""2-2""","""2-7""","""left""","""complex""","""bugorn""",0.396717626087868,0.498480635229298,7.25000948926994,7.25324083665048,0.795853636130479,0.999554496058615
"2611","393","2","3-3","1-5","""short""","""1-3""","""3-3""","""left""","""complex""","""vatrus""",0.171708853238265,0.437312451087946,7.13330511343712,7.35231805220081,0.392645699456047,0.970211715922962
"2612","393","3","4-2","2-4","""long""","""2-4""","""2-4""","""right""","""simple""","""fepolopus""",0.409232560903149,0.601591200602591,7.29336768842468,7.38357413673939,0.680250243842058,0.987782820806815
"2613","393","4","4-8","1-7","""short""","""1-4""","""1-7""","""left""","""simple""","""wugnum""",0.226620320855615,0.59644761338879,7.21094692940482,7.48492849833601,0.379950084078707,0.963395566304728
"2614","393","5","5-1","2-8","""long""","""2-5""","""2-8""","""left""","""simple""","""gaburatum""",0.388259920156472,0.643812070282658,7.14928546016887,7.55152734409631,0.60306405871827,0.946733704905153
"2615","393","6","4-4","4-2","""long""","""4-4""","""4-2""","""right""","""simple""","""kibagronan""",0.601591200602591,0.599862745098039,7.38357413673939,7.44415965744716,1.00288141832224,0.991861335127712
"2616","393","7","5-6","3-3","""short""","""3-5""","""5-6""","""right""","""complex""","""torun""",0.437312451087946,0.598802900536869,7.35231805220081,7.46635694988485,0.730311177009772,0.984726299793931
"2617","394","0","5-6","5-5","""long""","""5-5""","""5-6""","""right""","""complex""","""fepolopus""",0.654049197860962,0.598802900536869,7.41937065134264,7.46635694988485,1.09226123867229,0.993706931123493
"2618","394","1","3-5","1-7","""long""","""1-3""","""3-5""","""right""","""complex""","""kibagronan""",0.226620320855615,0.545940690325717,7.21094692940482,7.38057144653556,0.415100623330365,0.977017427666748
"2619","394","2","2-8","1-4","""short""","""1-2""","""1-4""","""right""","""simple""","""vatrus""",0.205391265597148,0.388259920156472,7.106017880143,7.14928546016887,0.529004553223968,0.993947985394215
