"","workerid","word","trial","complexity","nchars","mrc.fam","mrc.conc","mrc.imag","mrc.syl","mrc.phon","class","clx.morph","subt.log.freq"
"7010","56","as",30,1,2,586,158,224,1,2,0,1,5.0533
"7011","57","her",30,1,3,569,419,464,1,2,0,1,5.1603
"7012","58","nor",30,3,3,429,190,243,1,NA,0,1,3.2639
"7013","59","observation",30,4,11,500,326,345,4,9,1,2,2.5809
"7014","60","much",30,2,4,584,242,332,1,4,0,1,4.6958
"7015","61","encounter",30,7,9,463,316,370,3,7,1,2,2.4548
"7016","62","also",30,6,4,552,194,264,2,4,0,1,4.0224
"7017","64","affirmation",30,6,11,332,242,313,4,8,1,3,1.4472
"7018","65","ginger",30,3,6,455,522,430,2,5,1,1,2.5159
"7019","69","her",30,1,3,569,419,464,1,2,0,1,5.1603
"7020","70","page",30,3,4,603,571,555,1,3,1,1,3.2817
"7021","71","an",30,2,2,595,217,195,1,2,0,1,4.9781
"7022","72","eel",30,1,3,433,634,552,1,2,1,1,1.8692
"7023","73","boar",30,6,4,455,558,524,1,2,1,1,2.0492
"7024","74","house",30,6,5,600,608,606,1,3,1,1,4.4185
"7025","75","mine",30,3,4,557,452,522,1,3,0,1,4.1072
"7026","76","age",30,1,3,582,390,468,1,2,1,1,3.6064
"7027","77","her",30,1,3,569,419,464,1,2,0,1,5.1603
"7028","78","flash",30,1,5,509,480,528,1,4,1,1,2.8943
"7029","79","side",30,1,4,566,394,386,1,3,1,1,4.0106
"7030","80","convention",30,6,10,466,488,502,3,9,1,2,2.7993
"7031","81","house",30,6,5,600,608,606,1,3,1,1,4.4185
"7032","82","cowl",30,5,4,240,456,337,1,NA,1,1,0.7782
"7033","83","drain",30,3,5,510,591,540,1,4,1,1,2.6444
"7034","84","public",30,4,6,602,356,448,2,6,1,1,3.5594
"7035","85","public",30,3,6,602,356,448,2,6,1,1,3.5594
"7036","86","distortion",30,3,10,462,365,428,3,8,1,2,1.7853
"7037","87","lure",30,4,4,451,422,389,1,3,1,1,2.3385
"7038","88","embrace",30,3,7,433,449,597,2,6,1,2,2.5877
"7039","89","cider",30,2,5,507,626,626,2,4,1,1,1.9912
"7041","91","too",30,2,3,595,208,261,1,2,0,1,4.8448
"7042","92","pore",30,3,4,437,492,447,1,2,1,1,1.3979
"7043","93","pineapple",30,1,9,489,653,569,3,6,1,2,2.1173
"7044","94","its",30,1,3,547,209,229,1,2,0,1,3.9424
"7045","95","trace",30,4,5,531,371,384,1,4,1,1,2.9956
"7046","96","belly",30,1,5,486,630,576,2,4,1,1,2.9004
"7047","97","stifle",30,4,6,453,292,381,1,5,1,1,1.2041
"7048","98","their",30,3,5,607,257,255,1,2,0,1,4.5239
"7049","99","ripe",30,6,4,534,360,490,1,3,1,1,2.3304
"7050","100","coat",30,1,4,610,601,572,1,3,1,1,3.3318
"7051","101","scent",30,3,5,501,462,421,1,4,1,1,2.4843
"7052","102","of",30,2,2,598,180,217,1,2,0,1,5.7712
"7053","103","store",30,7,5,562,548,506,1,3,1,1,3.6211
"7054","104","kernel",30,3,6,477,559,542,2,4,1,1,1.5563
"7055","105","as",30,7,2,586,158,224,1,2,0,1,5.0533
"7056","106","lubricant",30,1,9,454,520,515,3,9,1,2,1.5563
"7057","107","rough",30,7,5,557,452,491,1,3,1,1,3.2806
"7058","108","since",30,5,5,541,247,264,1,4,0,1,4.2059
"7059","109","belt",30,1,4,550,602,494,1,4,1,1,3.0945
"7060","110","expulsion",30,3,9,403,359,363,3,9,1,2,1.6232
"7061","111","keen",30,5,4,449,336,335,1,3,1,1,2.3598
"7062","112","wild",30,2,4,572,381,500,1,4,1,1,3.466
"7063","113","boat",30,6,4,584,637,631,1,3,1,1,3.689
"7064","114","birch",30,3,5,518,620,561,1,4,1,1,NA
"7065","115","comfort",30,5,7,566,402,421,2,6,1,1,2.944
"7066","116","not",30,1,3,565,273,253,1,3,0,1,5.442
"7067","117","cheese",30,7,6,588,624,592,1,NA,1,1,3.2993
"7068","118","but",30,1,3,603,227,206,1,3,0,1,5.3527
"7069","119","vinegar",30,2,7,468,645,562,3,6,1,1,1.9395
"7070","120","brawl",30,2,5,418,456,485,1,4,1,1,2.0374
"7071","121","turn",30,4,4,583,359,384,1,3,1,1,4.194
"7072","122","thaw",30,2,4,492,368,466,1,2,1,1,1.9138
"7073","123","wrath",30,3,5,466,304,377,1,3,1,1,2.301
"7074","124","tablespoon",30,1,10,567,587,600,3,8,1,2,1
"7075","125","fang",30,2,4,450,574,559,1,3,1,1,NA
"7076","126","sanctuary",30,6,9,449,486,481,3,10,1,1,2.3444
"7077","127","material",30,5,8,559,539,490,3,8,1,1,3.0531
"7078","128","fortification",30,7,13,356,459,426,5,11,1,2,0.7782
"7079","129","pear",30,3,4,567,634,590,1,2,1,1,1.8388
"7080","130","house",30,5,5,600,608,606,1,3,1,1,4.4185
"7081","131","supposition",30,7,11,396,280,270,4,9,1,2,1.2304
"7082","132","spirit",30,4,6,518,296,450,2,6,1,1,3.4011
"7083","133","tomato",30,6,6,574,662,610,3,6,1,1,2.48
"7084","134","tablespoon",30,1,10,567,587,600,3,8,1,2,1
"7085","135","cucumber",30,1,8,536,653,623,3,8,1,1,2.0086
"7086","136","cotton",30,1,6,521,608,562,2,4,1,1,2.8597
"7087","137","python",30,4,6,308,580,559,2,NA,1,1,1.9031
"7088","138","sound",30,7,5,597,502,497,1,4,1,1,3.8642
"7089","139","cowl",30,3,4,240,456,337,1,NA,1,1,0.7782
"7090","140","mouse",30,1,5,520,624,615,1,3,1,1,2.9894
"7091","141","pineapple",30,7,9,489,653,569,3,6,1,2,2.1173
"7092","142","enthusiasm",30,3,10,506,266,464,5,11,1,1,2.3617
"7093","143","observation",30,4,11,500,326,345,4,9,1,2,2.5809
"7094","144","madman",30,5,6,407,470,545,2,6,1,2,2.4314
"7095","145","dozen",30,6,5,568,396,525,2,4,1,1,3.0906
"7096","146","chief",30,1,5,482,503,545,1,4,1,1,NA
"7097","147","shiny",30,3,5,541,411,537,2,4,1,2,2.601
"7098","148","peg",30,1,3,462,537,538,1,3,1,1,NA
"7099","149","crook",30,4,5,467,520,526,1,4,1,1,2.4624
"7100","150","dagger",30,1,6,480,576,581,2,4,1,1,2.4014
"7101","151","trunk",30,2,5,485,596,529,1,5,1,1,3.0048
"7102","152","up",30,3,2,608,400,391,1,2,0,1,5.2722
"7103","153","rattle",30,4,6,448,549,554,2,4,1,1,2.238
"7105","155","one",30,1,3,613,379,432,1,3,0,1,5.195
"7106","156","sucker",30,1,6,492,404,419,2,4,1,2,2.9217
"7107","157","bland",30,1,5,436,338,348,1,5,1,1,1.7482
"7108","158","off",30,1,3,608,281,326,1,2,0,1,4.7793
"7109","159","sore",30,3,4,544,502,486,1,2,1,1,2.8842
"7110","160","if",30,4,2,607,204,228,1,2,0,1,5.2567
"7111","161","hay",30,1,3,486,623,597,1,2,1,1,2.5132
"7112","162","dagger",30,4,6,480,576,581,2,4,1,1,2.4014
"7113","163","battle",30,6,6,537,564,597,2,4,1,1,3.3336
"7114","164","centennial",30,4,10,468,351,421,3,9,1,1,NA
"7115","165","dictation",30,1,9,432,356,432,3,8,1,2,1.6902
"7116","166","keel",30,5,4,337,515,451,1,3,1,1,1.7924
"7117","167","rule",30,4,4,534,286,415,1,3,1,1,3.3902
"7118","168","grammar",30,7,7,531,402,392,2,5,1,1,2.0899
"7119","169","welfare",30,6,7,509,309,362,2,5,1,2,2.6053
"7120","170","are",30,2,3,564,195,262,1,1,0,1,5.4243
"7121","171","thwart",30,3,6,361,340,324,1,4,1,1,1.2553
"7122","172","kink",30,5,4,356,421,480,1,4,1,1,1.5441
"7123","173","back",30,4,4,587,540,483,1,3,1,1,5.0106
"7124","174","rule",30,3,4,534,286,415,1,3,1,1,3.3902
"7125","175","entree",30,1,6,441,418,413,2,5,1,1,1.6335
"7126","176","led",30,1,3,526,370,394,1,3,1,NA,3.0885
"7127","177","heir",30,3,4,453,384,394,1,1,1,1,2.4265
"7128","178","slime",30,3,5,426,545,558,1,4,1,1,2.1523
"7129","179","bell",30,2,4,543,620,610,1,3,1,1,3.3025
"7130","180","idle",30,1,4,497,318,444,1,3,1,1,2.1523
"7131","181","wise",30,6,4,533,268,412,1,3,1,1,3.1623
"7132","182","dreamer",30,5,7,517,442,507,2,5,1,2,2.1931
"7133","183","pliers",30,2,6,499,645,588,2,5,1,3,1.7782
"7134","184","eerie",30,3,5,467,295,423,2,3,1,1,1.9542
"7135","185","bother",30,7,6,583,267,369,2,4,1,1,3.5362
"7136","186","surprise",30,4,8,583,326,451,2,6,1,1,3.6566
"7137","187","bed",30,3,3,636,635,635,1,3,1,1,3.9797
"7138","188","bump",30,2,4,541,525,476,1,4,1,1,2.8
"7139","189","bloom",30,3,5,426,520,524,1,4,1,1,2.4502
"7141","191","need",30,5,4,589,314,327,1,3,1,1,4.8198
"7142","192","who",30,6,3,599,234,261,1,2,0,1,5.0545
"7143","193","after",30,1,5,575,242,217,2,4,0,1,4.5417
"7144","194","skunk",30,2,5,519,648,652,1,5,1,1,2.2227
"7145","195","attendant",30,3,9,494,533,499,3,8,1,2,2.2014
"7146","196","flee",30,3,4,486,400,431,1,3,1,1,2.3692
"7147","197","following",30,2,9,551,306,349,3,NA,1,1,3.3638
"7148","198","disobedient",30,7,11,501,348,393,4,11,1,3,1.0792
"7149","199","deface",30,4,6,490,397,425,2,5,1,2,0.7782
"7150","200","cavern",30,3,6,400,534,548,2,5,1,1,1.7559
"7151","201","moral",30,2,5,535,220,341,2,5,1,1,2.8388
"7152","202","unjust",30,7,6,504,244,366,2,6,1,2,1.7782
"7153","203","stupid",30,2,6,550,351,381,2,7,1,1,3.9734
"7154","204","ornate",30,6,6,401,339,419,2,4,1,1,1.0414
"7155","205","nerve",30,2,5,554,488,486,1,3,1,1,3.0689
"7156","206","sale",30,5,4,555,364,422,1,3,1,1,3.1126
"7157","207","swarm",30,1,5,463,406,488,1,4,1,1,1.8388
"7158","208","requirement",30,3,11,508,300,339,4,10,1,2,1.8692
"7159","209","hamlet",30,5,6,396,541,565,2,6,1,1,NA
"7160","210","comforter",30,7,9,392,467,499,3,7,1,2,1.3222
"7161","211","save",30,4,4,559,314,365,1,3,1,1,3.918
"7162","212","ache",30,2,4,523,443,443,1,3,1,1,2.1072
"7163","213","soccer",30,3,6,521,524,570,2,4,1,1,2.8069
"7164","24","paradox",30,7,7,394,257,334,3,8,1,1,1.8195
"7165","214","book",30,1,4,643,609,591,1,3,1,1,3.9555
"7166","215","concept",30,4,7,532,264,258,2,7,1,2,2.7435
"7167","216","immortality",30,6,11,424,209,348,5,9,1,3,2.0128
"7168","217","gasp",30,3,4,457,409,491,1,4,1,1,1.9494
"7169","218","investigation",30,2,13,501,351,397,5,12,1,2,3.1738
"7170","219","greenness",30,2,9,369,376,540,2,NA,1,2,0.4771
"7171","220","known",30,1,5,545,226,310,1,NA,1,1,3.7994
"7172","221","soon",30,4,4,547,261,278,1,3,0,1,4.1186
"7173","222","guilt",30,4,5,559,299,381,1,4,1,1,2.8814
"7174","223","comforter",30,2,9,392,467,499,3,7,1,2,1.3222
"7175","224","biology",30,5,7,526,400,441,4,7,1,2,2.3997
"7176","225","swarm",30,2,5,463,406,488,1,4,1,1,1.8388
"7177","226","greenness",30,1,9,369,376,540,2,NA,1,2,0.4771
"7178","227","unjust",30,5,6,504,244,366,2,6,1,2,1.7782
"7179","228","save",30,1,4,559,314,365,1,3,1,1,3.918
"7180","229","tank",30,2,4,511,581,563,1,4,1,1,3.1163
"7181","67","suggestion",30,4,10,567,333,345,3,9,1,2,2.7945
"7182","66","nerve",30,4,5,554,488,486,1,3,1,1,3.0689
"7183","230","social",30,1,6,497,242,386,2,5,1,1,3.2315
"7184","231","coil",30,4,4,498,490,492,1,3,1,1,1.9191
"7185","232","save",30,3,4,559,314,365,1,3,1,1,3.918
"7186","233","normal",30,3,6,602,237,294,2,5,1,2,3.5551
"7187","234","diversity",30,6,9,501,268,302,4,8,1,2,1.7559
"7188","235","squeak",30,1,6,506,461,492,1,5,1,1,2.0864
"7189","236","throw",30,1,5,548,400,477,1,3,1,1,3.8176
"7190","237","squeak",30,2,6,506,461,492,1,5,1,1,2.0864
"7191","238","table",30,1,5,599,604,582,2,4,1,1,3.7314
"7192","239","therefore",30,2,9,556,199,243,3,4,0,2,3.0249
"7193","240","poet",30,2,4,544,552,518,2,4,1,1,2.673
"7194","241","lotion",30,3,6,479,534,497,2,5,1,1,2.2227
"7195","242","industry",30,7,8,559,479,499,3,8,1,1,2.776
"7196","243","diet",30,4,4,556,449,486,2,4,1,1,2.8949
"7197","244","phrase",30,6,6,521,321,342,1,4,1,1,2.6675
"7198","245","safety",30,2,6,556,323,397,2,5,1,2,3.2175
"7199","43","known",30,1,5,545,226,310,1,NA,1,1,3.7994
"7200","246","ache",30,5,4,523,443,443,1,3,1,1,2.1072
"7201","1","ugly",31,5,4,562,377,491,2,4,1,1,3.3326
"7202","2","course",31,1,6,564,389,391,1,3,1,1,4.3953
"7203","3","since",31,1,5,541,247,264,1,4,0,1,4.2059
"7204","4","apt",31,3,3,428,183,295,1,3,1,1,1.9542
"7205","5","am",31,2,2,603,259,247,1,2,0,NA,4.7516
"7206","7","chlorine",31,1,8,433,591,480,2,6,1,1,1.5911
"7207","8","capacity",31,4,8,512,293,373,4,8,1,2,2.617
"7208","9","oatmeal",31,4,7,471,552,558,2,5,1,2,2.2304
"7209","10","what",31,4,4,608,293,249,1,3,0,1,NA
"7210","11","nor",31,5,3,429,190,243,1,NA,0,1,3.2639
"7211","12","match",31,4,5,558,535,490,1,4,1,1,3.4017
"7212","13","extreme",31,1,7,557,265,332,2,7,1,1,2.7474
"7213","14","dagger",31,1,6,480,576,581,2,4,1,1,2.4014
"7214","15","lubricant",31,6,9,454,520,515,3,9,1,2,1.5563
"7215","16","evening",31,5,7,630,439,559,2,5,1,1,3.7893
"7216","17","selling",31,4,7,514,370,376,2,NA,1,NA,3.2833
"7217","18","used",31,4,4,567,315,344,2,4,1,1,4.2443
"7218","19","keel",31,3,4,337,515,451,1,3,1,1,1.7924
"7219","20","curse",31,5,5,484,363,415,1,3,1,1,2.9685
"7220","21","house",31,2,5,600,608,606,1,3,1,1,4.4185
"7221","22","incongruity",31,2,11,306,207,210,5,11,1,3,0.301
"7222","23","much",31,6,4,584,242,332,1,4,0,1,4.6958
"7223","26","into",31,1,4,584,306,259,2,4,0,2,4.6342
"7224","28","hero",31,2,4,510,428,483,2,4,1,1,3.4053
"7225","29","public",31,7,6,602,356,448,2,6,1,1,3.5594
"7226","30","vinegar",31,2,7,468,645,562,3,6,1,1,1.9395
"7227","31","stranger",31,1,8,522,441,454,2,7,1,2,3.1392
"7228","33","only",31,3,4,600,218,255,2,4,0,1,4.7425
"7229","34","audit",31,7,5,326,371,253,2,4,1,1,1.7634
"7230","35","affirmation",31,5,11,332,242,313,4,8,1,3,1.4472
"7231","36","nor",31,4,3,429,190,243,1,NA,0,1,3.2639
"7232","37","placard",31,4,7,300,448,382,2,6,1,1,0.8451
"7233","38","slime",31,6,5,426,545,558,1,4,1,1,2.1523
"7234","39","curse",31,5,5,484,363,415,1,3,1,1,2.9685
"7235","40","child",31,1,5,585,581,619,1,5,1,1,3.9053
"7236","41","most",31,2,4,560,321,306,1,4,0,1,4.2526
"7237","42","dictation",31,5,9,432,356,432,3,8,1,2,1.6902
"7238","44","head",31,6,4,611,603,593,1,3,1,1,4.2776
"7239","45","literature",31,6,10,529,462,487,4,9,1,2,2.5145
"7240","46","nurse",31,3,5,537,588,617,1,3,1,1,3.3608
"7241","47","drab",31,1,4,443,281,340,1,4,1,1,1.6232
"7242","48","chlorine",31,4,8,433,591,480,2,6,1,1,1.5911
"7243","49","been",31,2,4,567,215,222,1,3,0,NA,4.9473
"7244","50","canary",31,1,6,411,577,533,3,6,1,1,2.1761
"7245","51","and",31,1,3,620,220,226,1,3,0,1,5.8343
"7246","52","boar",31,1,4,455,558,524,1,2,1,1,2.0492
"7247","53","attendant",31,5,9,494,533,499,3,8,1,2,2.2014
"7248","54","arch",31,2,4,483,512,557,1,3,1,1,2.2765
"7249","55","arch",31,4,4,483,512,557,1,3,1,1,2.2765
"7250","56","fur",31,2,3,530,601,588,1,2,1,1,2.6263
"7251","57","loop",31,4,4,494,490,492,1,3,1,1,2.5391
"7252","58","slime",31,1,5,426,545,558,1,4,1,1,2.1523
"7253","59","kill",31,2,4,549,386,481,1,3,1,1,4.3633
"7254","60","fang",31,2,4,450,574,559,1,3,1,1,NA
"7255","61","at",31,1,2,615,194,225,1,NA,0,1,5.215
"7256","62","suffix",31,2,6,444,318,254,2,6,1,1,0.4771
"7257","64","siege",31,2,5,345,417,445,1,NA,1,1,2.0755
"7258","65","obedience",31,6,9,500,238,394,3,8,1,3,1.9445
"7259","69","mouse",31,1,5,520,624,615,1,3,1,1,2.9894
"7260","70","pore",31,3,4,437,492,447,1,2,1,1,1.3979
"7261","71","tablespoon",31,1,10,567,587,600,3,8,1,2,1
"7262","72","chance",31,7,6,563,254,354,1,5,1,1,4.09
"7263","73","beauty",31,7,6,561,336,513,2,5,1,1,3.3911
"7264","74","creature",31,4,8,508,541,492,2,6,1,2,3.0386
"7265","75","embrace",31,3,7,433,449,597,2,6,1,2,2.5877
"7266","76","into",31,3,4,584,306,259,2,4,0,2,4.6342
"7267","77","upset",31,5,5,536,282,416,2,5,1,2,3.5799
"7268","78","full",31,1,4,594,378,437,1,3,1,1,3.9301
"7269","79","lean",31,1,4,549,395,472,1,3,1,1,2.7243
"7270","80","eel",31,5,3,433,634,552,1,2,1,1,1.8692
"7271","81","beet",31,4,4,497,645,555,1,3,1,1,1.1761
"7272","82","were",31,1,4,593,200,243,1,2,0,NA,4.9284
"7273","83","heir",31,4,4,453,384,394,1,1,1,1,2.4265
"7274","84","ginger",31,6,6,455,522,430,2,5,1,1,2.5159
"7275","85","make",31,3,4,618,299,322,1,3,1,1,4.8499
"7276","86","thwart",31,4,6,361,340,324,1,4,1,1,1.2553
"7277","87","all",31,2,3,582,267,332,1,2,0,1,5.4204
"7278","88","distortion",31,6,10,462,365,428,3,8,1,2,1.7853
"7279","89","trunk",31,1,5,485,596,529,1,5,1,1,3.0048
"7280","90","least",31,4,5,529,275,302,1,4,1,1,4.0252
"7281","91","citizen",31,5,7,535,455,445,3,6,1,1,2.8331
"7282","92","parcel",31,5,6,503,525,509,2,4,1,1,1.8573
"7283","93","are",31,1,3,564,195,262,1,1,0,1,5.4243
"7284","94","ginger",31,1,6,455,522,430,2,5,1,1,2.5159
"7285","95","for",31,3,3,603,245,216,1,2,0,1,5.5461
"7286","96","very",31,5,4,606,223,243,2,4,1,1,4.8014
"7287","97","arrangement",31,3,11,525,308,316,3,9,1,2,2.6839
"7288","98","cavern",31,3,6,400,534,548,2,5,1,1,1.7559
"7289","99","suds",31,1,4,436,554,565,1,4,1,1,1.3979
"7290","100","side",31,1,4,566,394,386,1,3,1,1,4.0106
"7291","101","ugly",31,3,4,562,377,491,2,4,1,1,3.3326
"7292","102","thus",31,5,4,507,197,267,1,3,0,1,2.7987
"7293","103","thwart",31,1,6,361,340,324,1,4,1,1,1.2553
"7294","104","those",31,5,5,570,254,247,1,3,0,1,4.5844
"7295","105","cement",31,2,6,516,646,578,2,6,1,1,2.3711
"7296","106","cookie",31,1,6,585,634,600,2,NA,1,2,2.9309
"7297","107","chief",31,7,5,482,503,545,1,4,1,1,NA
"7298","108","mouse",31,2,5,520,624,615,1,3,1,1,2.9894
"7299","109","goof",31,4,4,513,348,360,1,NA,1,1,2.0569
"7300","110","how",31,1,3,593,195,230,1,2,0,1,NA
"7301","111","racket",31,3,6,486,562,530,2,5,1,1,2.5798
"7302","112","venom",31,3,5,375,476,456,2,5,1,1,2.0792
"7303","113","telescope",31,5,9,461,592,596,3,8,1,2,2.179
"7304","114","spirit",31,4,6,518,296,450,2,6,1,1,3.4011
"7305","115","faster",31,5,6,580,344,362,2,NA,1,NA,3.3491
"7306","116","who",31,1,3,599,234,261,1,2,0,1,5.0545
"7307","117","vein",31,7,4,496,553,546,1,3,1,1,2.2648
"7308","118","weight",31,1,6,578,462,521,1,3,1,1,3.2674
"7309","119","dip",31,2,3,466,479,456,1,3,1,1,2.6096
"7310","120","however",31,6,7,552,186,247,3,5,0,2,NA
"7311","121","causality",31,4,9,347,381,334,4,8,1,3,0.9031
"7312","122","for",31,5,3,603,245,216,1,2,0,1,5.5461
"7313","123","unbelief",31,4,8,366,260,332,3,7,1,2,0.301
"7314","124","robin",31,1,5,487,637,615,2,5,1,1,NA
"7315","125","walk",31,1,4,625,452,505,1,3,1,1,4.0418
"7316","126","been",31,2,4,567,215,222,1,3,0,NA,4.9473
"7317","127","into",31,2,4,584,306,259,2,4,0,2,4.6342
"7318","128","are",31,1,3,564,195,262,1,1,0,1,5.4243
"7319","129","prevalent",31,6,9,418,255,274,3,9,1,2,1.2304
"7320","130","head",31,3,4,611,603,593,1,3,1,1,4.2776
"7321","131","house",31,2,5,600,608,606,1,3,1,1,4.4185
"7322","132","side",31,2,4,566,394,386,1,3,1,1,4.0106
"7323","133","uncertainty",31,6,11,451,237,283,4,8,1,3,1.8451
"7324","134","reckoning",31,5,9,428,237,283,3,NA,1,1,1.7482
"7325","135","ripe",31,4,4,534,360,490,1,3,1,1,2.3304
"7326","136","sheer",31,5,5,468,397,440,1,2,1,1,2.3692
"7327","137","loop",31,3,4,494,490,492,1,3,1,1,2.5391
"7328","138","following",31,5,9,551,306,349,3,NA,1,1,3.3638
"7329","139","beet",31,1,4,497,645,555,1,3,1,1,1.1761
"7330","140","since",31,4,5,541,247,264,1,4,0,1,4.2059
"7331","141","bump",31,2,4,541,525,476,1,4,1,1,2.8
"7332","142","boar",31,3,4,455,558,524,1,2,1,1,2.0492
"7333","143","wash",31,2,4,632,447,522,1,3,1,1,3.3176
"7334","144","trace",31,4,5,531,371,384,1,4,1,1,2.9956
"7335","145","leg",31,6,3,589,626,601,1,3,1,1,3.4598
"7336","146","lure",31,4,4,451,422,389,1,3,1,1,2.3385
"7337","147","make",31,6,4,618,299,322,1,3,1,1,4.8499
"7338","148","tangerine",31,6,9,495,645,625,3,8,1,2,1.5911
"7339","149","mural",31,5,5,451,515,515,2,6,1,1,1.7243
"7340","150","wash",31,1,4,632,447,522,1,3,1,1,3.3176
"7341","151","python",31,2,6,308,580,559,2,NA,1,1,1.9031
"7342","152","bandage",31,5,7,546,639,554,2,6,1,2,2.1673
"7343","153","course",31,5,6,564,389,391,1,3,1,1,4.3953
"7344","154","pear",31,3,4,567,634,590,1,2,1,1,1.8388
"7345","155","pest",31,3,4,482,479,445,1,4,1,1,2.1673
"7346","156","so",31,1,2,597,195,227,1,2,0,1,5.3354
"7347","157","weight",31,1,6,578,462,521,1,3,1,1,3.2674
"7348","158","prop",31,6,4,444,474,450,1,4,1,1,2.2765
"7349","159","bright",31,2,6,589,473,489,1,4,1,1,3.3553
"7350","160","are",31,3,3,564,195,262,1,1,0,1,5.4243
"7351","161","tangerine",31,1,9,495,645,625,3,8,1,2,1.5911
"7352","162","hasty",31,5,5,494,290,380,2,5,1,2,2.2553
"7353","163","bright",31,3,6,589,473,489,1,4,1,1,3.3553
"7354","164","slime",31,3,5,426,545,558,1,4,1,1,2.1523
"7355","165","cement",31,1,6,516,646,578,2,6,1,1,2.3711
"7356","166","bed",31,1,3,636,635,635,1,3,1,1,3.9797
"7357","167","at",31,3,2,615,194,225,1,NA,0,1,5.215
"7358","168","disobedient",31,5,11,501,348,393,4,11,1,3,1.0792
"7359","169","since",31,3,5,541,247,264,1,4,0,1,4.2059
"7360","170","its",31,2,3,547,209,229,1,2,0,1,3.9424
"7361","171","sulphur",31,5,7,445,591,561,2,5,1,1,1.6435
"7362","172","came",31,2,4,563,265,288,1,3,1,NA,4.3738
"7363","173","vinegar",31,2,7,468,645,562,3,6,1,1,1.9395
"7364","174","waltz",31,4,5,442,476,524,1,4,1,1,2.4472
"7365","175","sanctuary",31,1,9,449,486,481,3,10,1,1,2.3444
"7366","176","stranger",31,5,8,522,441,454,2,7,1,2,3.1392
"7367","177","venom",31,4,5,375,476,456,2,5,1,1,2.0792
"7368","178","chlorine",31,5,8,433,591,480,2,6,1,1,1.5911
"7369","179","fantasy",31,6,7,499,295,455,3,7,1,1,2.9186
"7370","180","page",31,1,4,603,571,555,1,3,1,1,3.2817
"7371","181","dreamer",31,5,7,517,442,507,2,5,1,2,2.1931
"7372","182","oh",31,1,2,563,233,274,1,1,0,1,NA
"7373","183","canary",31,4,6,411,577,533,3,6,1,1,2.1761
"7374","184","cauliflower",31,4,11,462,642,567,4,8,1,1,1.4624
"7375","185","python",31,5,6,308,580,559,2,NA,1,1,1.9031
"7376","186","loop",31,2,4,494,490,492,1,3,1,1,2.5391
"7377","187","boat",31,2,4,584,637,631,1,3,1,1,3.689
"7378","188","bolt",31,2,4,466,556,551,1,4,1,1,2.5465
"7379","189","responsive",31,4,10,515,306,347,3,9,1,3,1.6128
"7380","190","stifle",31,5,6,453,292,381,1,5,1,1,1.2041
"7381","191","pity",31,6,4,516,303,391,2,4,1,1,3.0792
"7382","192","array",31,7,5,383,371,365,2,3,1,1,2.0374
"7383","193","encounter",31,6,9,463,316,370,3,7,1,2,2.4548
"7384","194","generation",31,7,10,520,320,362,4,9,1,2,2.7924
"7385","195","evening",31,2,7,630,439,559,2,5,1,1,3.7893
"7386","196","hail",31,1,4,440,502,477,1,3,1,1,NA
"7387","197","meant",31,3,5,499,226,282,1,4,1,NA,3.7257
"7388","198","thwart",31,4,6,361,340,324,1,4,1,1,1.2553
"7389","199","belt",31,2,4,550,602,494,1,4,1,1,3.0945
"7390","200","skunk",31,2,5,519,648,652,1,5,1,1,2.2227
"7391","201","cool",31,1,4,567,364,429,1,3,1,1,3.9996
"7392","202","code",31,7,4,464,432,460,1,NA,1,1,3.433
"7393","203","procession",31,4,10,462,500,534,3,8,1,2,1.8195
"7394","204","sunshine",31,3,8,627,527,655,2,6,1,2,2.7818
"7395","205","quickly",31,1,7,581,292,376,2,NA,1,2,3.4597
"7396","206","procession",31,3,10,462,500,534,3,8,1,2,1.8195
"7397","207","lieutenant",31,2,10,436,560,512,3,9,1,2,NA
"7398","208","hobby",31,3,5,518,449,494,2,4,1,1,2.5502
"7399","209","help",31,4,4,594,320,464,1,4,1,1,4.6719
"7400","210","banner",31,6,6,381,567,569,2,4,1,1,NA
"7401","211","crab",31,1,4,433,626,589,1,4,1,1,2.5478
"7402","212","letter",31,3,6,610,577,595,2,4,1,1,3.6247
"7403","213","known",31,1,5,545,226,310,1,NA,1,1,3.7994
"7404","24","soccer",31,3,6,521,524,570,2,4,1,1,2.8069
"7405","214","gasp",31,2,4,457,409,491,1,4,1,1,1.9494
"7406","215","about",31,1,5,593,227,225,2,4,0,1,5.2677
"7407","216","nine",31,2,4,571,452,494,1,3,0,1,3.5368
"7408","217","half",31,3,4,610,389,458,1,3,1,1,4.0068
"7409","218","unjust",31,5,6,504,244,366,2,6,1,2,1.7782
"7410","219","style",31,5,5,555,344,416,1,4,1,1,3.1861
"7411","220","investigation",31,5,13,501,351,397,5,12,1,2,3.1738
"7412","221","ache",31,7,4,523,443,443,1,3,1,1,2.1072
"7413","222","mouth",31,3,5,572,568,613,1,3,1,1,3.7264
"7414","223","about",31,5,5,593,227,225,2,4,0,1,5.2677
"7415","224","coil",31,2,4,498,490,492,1,3,1,1,1.9191
"7416","225","portrait",31,4,8,427,570,565,2,6,1,1,2.444
"7417","226","poet",31,3,4,544,552,518,2,4,1,1,2.673
"7418","227","beginning",31,6,9,593,318,359,3,7,1,1,3.5079
"7419","228","investigation",31,4,13,501,351,397,5,12,1,2,3.1738
