"countryCode" "country" "GeoArea" "continent" "walsCode" "silCode" "lang" "lat" "lon" "langFamily" "langGenus" "nativeCountry" "nativeCountryCode" "nativeCountryArea" "ethnologue_lang_name"
"1340" "ET" "Ethiopia" "Africa" "Africa" "aar" "AIZ" "Aari" 6 36.58 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Aari"
"1341" "ET" "Ethiopia" "Africa" "Africa" "abo" "ARV" "Arbore" 5 36.75 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "Arbore"
"1342" "ET" "Ethiopia" "Africa" "Africa" "amh" "AMH" "Amharic" 10 38 "Afro-Asiatic" "Semitic" "Ethiopia" "ET" "Africa" "Amharic"
"1343" "ET" "Ethiopia" "Africa" "Africa" "any" "ANU" "Anywa" 8 33.5 "Nilo-Saharan" "Nilotic" "Ethiopia" "ET" "Africa" "Anuak"
"1344" "ET" "Ethiopia" "Africa" "Africa" "awn" "AWN" "Awngi" 10.83 36.67 "Afro-Asiatic" "Central Cushitic" "Ethiopia" "ET" "Africa" "Awngi"
"1345" "ET" "Ethiopia" "Africa" "Africa" "ber" "WTI" "Berta" 10.33 34.67 "Nilo-Saharan" "Berta" "Sudan" "SD" "Africa" "Berta"
"1346" "ET" "Ethiopia" "Africa" "Africa" "blj" "dKOE" "Baale" 6.5 34.5 "Nilo-Saharan" "Surmic" "Sudan" "SD" "Africa" "Kacipo-Balesi"
"1347" "ET" "Ethiopia" "Africa" "Africa" "brj" "BJI" "Burji" 5.5 37.83 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "Burji"
"1348" "ET" "Ethiopia" "Africa" "Africa" "bys" "BSW" "Bayso" 6.25 37.75 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "Baiso"
"1349" "ET" "Ethiopia" "Africa" "Africa" "cai" "dSUQ" "Chai" 5.33 35.33 "Nilo-Saharan" "Surmic" "Ethiopia" "ET" "Africa" "Suri"
"1350" "ET" "Ethiopia" "Africa" "Africa" "dha" "DSH" "Dhaasanac" 4.67 36.33 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "Daasanach"
"1351" "ET" "Ethiopia" "Africa" "Africa" "dim" "DIM" "Dime" 6.17 36.25 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Dime"
"1352" "ET" "Ethiopia" "Africa" "Africa" "diz" "MDX" "Dizi" 6.17 36.5 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Dizi"
"1353" "ET" "Ethiopia" "Africa" "Africa" "dug" "GWD" "Dullay (Gollango)" 5.5 37.25 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "Gawwada"
"1354" "ET" "Ethiopia" "Africa" "Africa" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"1355" "ET" "Ethiopia" "Africa" "Africa" "gam" "dGMO" "Gamo" 6.67 37.25 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Gamo-Gofa-Dawro"
"1356" "ET" "Ethiopia" "Africa" "Africa" "gim" "BCQ" "Gimira" 7 35.75 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Bench"
"1357" "ET" "Ethiopia" "Africa" "Africa" "gmz" "GUK" "Gumuz" 12.5 35.83 "Nilo-Saharan" "Gumuz" "Sudan" "SD" "Africa" "Gumuz"
"1358" "ET" "Ethiopia" "Africa" "Africa" "hmr" "AMF" "Hamer" 5 36.5 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Hamer-Banna"
"1359" "ET" "Ethiopia" "Africa" "Africa" "hrr" "HAR" "Harari" 9.25 42.17 "Afro-Asiatic" "Semitic" "Ethiopia" "ET" "Africa" "Harari"
"1360" "ET" "Ethiopia" "Africa" "Africa" "kef" "KBR" "Kefa" 7.25 36.25 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Kafa"
"1361" "ET" "Ethiopia" "Africa" "Africa" "kem" "dQIM" "Kemant" 12.67 37.42 "Afro-Asiatic" "Central Cushitic" "Ethiopia" "ET" "Africa" "Qimant"
"1362" "ET" "Ethiopia" "Africa" "Africa" "kjr" "KQY" "Koyra" 5.83 37.83 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Koorete"
"1363" "ET" "Ethiopia" "Africa" "Africa" "knm" "KUM" "Kunama" 14.5 37 "Nilo-Saharan" "Kunama" "Ethiopia" "ET" "Africa" "Kunama"
"1364" "ET" "Ethiopia" "Africa" "Africa" "koe" "YID" "Koegu" 7 36.08 "Nilo-Saharan" "Surmic" "Ethiopia" "ET" "Africa" "Kwegu"
"1365" "ET" "Ethiopia" "Africa" "Africa" "kom" "KOM" "Komo" 8.75 33.75 "Nilo-Saharan" "Koman" "Sudan" "SD" "Africa" "Komo"
"1366" "ET" "Ethiopia" "Africa" "Africa" "maj" "MPE" "Majang" 6.75 35 "Nilo-Saharan" "Surmic" "Ethiopia" "ET" "Africa" "Majang"
"1367" "ET" "Ethiopia" "Africa" "Africa" "mee" "MYM" "Meen" 5 37 "Nilo-Saharan" "Surmic" "Ethiopia" "ET" "Africa" "Meen"
"1368" "ET" "Ethiopia" "Africa" "Africa" "mle" "MDY" "Maale" 6 36.92 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Male"
"1369" "ET" "Ethiopia" "Africa" "Africa" "moc" "MOY" "Moca" 7.58 35.5 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Shekkacho"
"1370" "ET" "Ethiopia" "Africa" "Africa" "mrl" "MUR" "Murle" 6.5 33.5 "Nilo-Saharan" "Surmic" "Sudan" "SD" "Africa" "Murle"
"1371" "ET" "Ethiopia" "Africa" "Africa" "mur" "MUZ" "Mursi" 5.58 36.08 "Nilo-Saharan" "Surmic" "Ethiopia" "ET" "Africa" "Mursi"
"1372" "ET" "Ethiopia" "Africa" "Africa" "nue" "NUS" "Nuer" 8.33 32 "Nilo-Saharan" "Nilotic" "Sudan" "SD" "Africa" "Nuer"
"1373" "ET" "Ethiopia" "Africa" "Africa" "orb" "dGAX" "Oromo (Boraana)" 4.5 38.5 "Afro-Asiatic" "Eastern Cushitic" "Kenya" "KE" "Africa" "Borana-Arsi-Guji Oromo"
"1374" "ET" "Ethiopia" "Africa" "Africa" "orh" "HAE" "Oromo (Harar)" 9 42 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "Eastern Oromo"
"1375" "ET" "Ethiopia" "Africa" "Africa" "owc" "GAZ" "Oromo (West-Central)" 9 37 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "West Central Oromo"
"1376" "ET" "Ethiopia" "Africa" "Africa" "qaf" "AFR" "Qafar" 12 42 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "Afar"
"1377" "ET" "Ethiopia" "Africa" "Africa" "sao" "SSY" "Saho" 14.75 39.75 "Afro-Asiatic" "Eastern Cushitic" "Ethiopia" "ET" "Africa" "Saho"
"1378" "ET" "Ethiopia" "Africa" "Africa" "shb" "SBF" "Shabo" 7.58 35.42 "Nilo-Saharan" "Shabo" "Ethiopia" "ET" "Africa" "Shabo"
"1379" "ET" "Ethiopia" "Africa" "Africa" "sod" "GRU" "Soddo" 8.5 38.5 "Afro-Asiatic" "Semitic" "Ethiopia" "ET" "Africa" "Kistane"
"1380" "ET" "Ethiopia" "Africa" "Africa" "som" "SOM" "Somali" 3 45 "Afro-Asiatic" "Eastern Cushitic" "Somalia" "SO" "Africa" "Somali"
"1381" "ET" "Ethiopia" "Africa" "Africa" "ssh" "BWO" "Shinassha" 10.42 36.17 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Boro"
"1382" "ET" "Ethiopia" "Africa" "Africa" "tig" "TGN" "Tigrinya" 14.5 38.5 "Afro-Asiatic" "Semitic" "Ethiopia" "ET" "Africa" "Tigrigna"
"1383" "ET" "Ethiopia" "Africa" "Africa" "tna" "TUV" "Turkana" 3 35.5 "Nilo-Saharan" "Nilotic" "Uganda" "UG" "Africa" "Turkana"
"1384" "ET" "Ethiopia" "Africa" "Africa" "wly" "WBC" "Wolaytta" 6.83 37.75 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Wolaytta"
"1385" "ET" "Ethiopia" "Africa" "Africa" "yms" "JNJ" "Yemsa" 7.83 37.33 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Yemsa"
"1386" "ET" "Ethiopia" "Africa" "Africa" "zay" "ZAY" "Zayse" 5.92 37.33 "Afro-Asiatic" "Omotic" "Ethiopia" "ET" "Africa" "Zayse-Zergulla"
"1387" "FI" "Finland" "Europe" "Europe" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"1388" "FI" "Finland" "Europe" "Europe" "est" "EST" "Estonian" 59 26 "Uralic" "Finnic" "Estonia" "EE" "Europe" "Estonian"
"1389" "FI" "Finland" "Europe" "Europe" "fin" "FIN" "Finnish" 62 25 "Uralic" "Finnic" "Finland" "FI" "Europe" "Finnish"
"1390" "FI" "Finland" "Europe" "Europe" "fsl" "FSE" "Finnish Sign Language" 62 26 "Sign Languages" "" "Finland" "FI" "Europe" "Finnish Sign Language"
"1391" "FI" "Finland" "Europe" "Europe" "ger" "GER" "German" 52 10 "Indo-European" "Germanic" "Switzerland" "CH" "Europe" "Standard German"
"1392" "FI" "Finland" "Europe" "Europe" "kji" "KUR" "Kurmanji" 38 42 "Indo-European" "Iranian" "Turkey" "TR" "Eurasia" "Northern Kurdish"
"1393" "FI" "Finland" "Europe" "Europe" "krl" "KRL" "Karelian" 64 32 "Uralic" "Finnic" "Russia" "RU" "Eurasia" "Karelian"
"1394" "FI" "Finland" "Europe" "Europe" "pol" "PQL" "Polish" 52 20 "Indo-European" "Slavic" "Poland" "PL" "Europe" "Polish"
"1395" "FI" "Finland" "Europe" "Europe" "rom" "RUM" "Romanian" 46 25 "Indo-European" "Romance" "Romania" "RO" "Europe" "Romanian"
"1396" "FI" "Finland" "Europe" "Europe" "rus" "RUS" "Russian" 56 38 "Indo-European" "Slavic" "Russia" "RU" "Eurasia" "Russian"
"1397" "FI" "Finland" "Europe" "Europe" "sno" "LPR" "Saami (Northern)" 69 24 "Uralic" "Finnic" "Sweden" "SE" "Europe" "North Saami"
"1398" "FI" "Finland" "Europe" "Europe" "som" "SOM" "Somali" 3 45 "Afro-Asiatic" "Eastern Cushitic" "Somalia" "SO" "Africa" "Somali"
"1399" "FI" "Finland" "Europe" "Europe" "spa" "SPN" "Spanish" 40 -4 "Indo-European" "Romance" "Spain" "ES" "Europe" "Spanish"
"1400" "FI" "Finland" "Europe" "Europe" "swe" "SWD" "Swedish" 60 15 "Indo-European" "Germanic" "Sweden" "SE" "Europe" "Swedish"
"1401" "FI" "Finland" "Europe" "Europe" "tur" "TRK" "Turkish" 39 35 "Altaic" "Turkic" "Turkey" "TR" "Eurasia" "Turkish"
"1402" "FI" "Finland" "Europe" "Europe" "tvo" "TTR" "Tatar" 56 49.5 "Altaic" "Turkic" "Russia" "RU" "Eurasia" "Tatar"
"1403" "FI" "Finland" "Europe" "Europe" "vie" "VIE" "Vietnamese" 10.5 106.5 "Austro-Asiatic" "Viet-Muong" "Viet Nam" "VN" "Asia" "Vietnamese"
"1404" "FJ" "Fiji" "Pacific" "Australia and Oceania" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"1405" "FJ" "Fiji" "Pacific" "Australia and Oceania" "fij" "FJI" "Fijian" -17.83 178 "Austronesian" "Oceanic" "Fiji" "FJ" "Australia and Oceania" "Fijian"
"1406" "FJ" "Fiji" "Pacific" "Australia and Oceania" "fiw" "dWYY" "Fijian (Wayan)" -17 177.3 "Austronesian" "Oceanic" "Fiji" "FJ" "Australia and Oceania" "Western Fijian"
"1407" "FJ" "Fiji" "Pacific" "Australia and Oceania" "guj" "GJR" "Gujarati" 23 72 "Indo-European" "Indic" "India" "IN" "Asia" "Gujarati"
"1408" "FJ" "Fiji" "Pacific" "Australia and Oceania" "krb" "GLB" "Kiribati" 1.33 173 "Austronesian" "Oceanic" "Kiribati" "KI" "Australia and Oceania" "Kiribati"
"1409" "FJ" "Fiji" "Pacific" "Australia and Oceania" "mym" "MJS" "Malayalam" 10 76.5 "Dravidian" "Southern Dravidian" "India" "IN" "Asia" "Malayalam"
"1410" "FJ" "Fiji" "Pacific" "Australia and Oceania" "pan" "PNJ" "Panjabi" 31 74 "Indo-European" "Indic" "Pakistan" "PK" "Asia" "Eastern Panjabi"
"1411" "FJ" "Fiji" "Pacific" "Australia and Oceania" "rot" "RTM" "Rotuman" -12.5 177.07 "Austronesian" "Oceanic" "Fiji" "FJ" "Australia and Oceania" "Rotuman"
"1412" "FJ" "Fiji" "Pacific" "Australia and Oceania" "sam" "SMY" "Samoan" -13.92 -171.83 "Austronesian" "Oceanic" "Samoa" "WS" "Australia and Oceania" "Samoan"
"1413" "FJ" "Fiji" "Pacific" "Australia and Oceania" "tel" "TCW" "Telugu" 16 79 "Dravidian" "South-Central Dravidian" "India" "IN" "Asia" "Telugu"
"1414" "FJ" "Fiji" "Pacific" "Australia and Oceania" "tml" "TCV" "Tamil" 11 78.5 "Dravidian" "Southern Dravidian" "Sri Lanka" "LK" "Asia" "Tamil"
"1415" "FJ" "Fiji" "Pacific" "Australia and Oceania" "tng" "TOV" "Tongan" -21.17 -175.17 "Austronesian" "Oceanic" "Tonga" "TO" "Australia and Oceania" "Tongan"
"1416" "FJ" "Fiji" "Pacific" "Australia and Oceania" "tvl" "ELL" "Tuvaluan" -8.5 179.17 "Austronesian" "Oceanic" "Tuvalu" "TV" "Australia and Oceania" "Tuvaluan"
"1417" "FJ" "Fiji" "Pacific" "Australia and Oceania" "urd" "URD" "Urdu" 25 67 "Indo-European" "Indic" "Pakistan" "PK" "Asia" "Urdu"
"1418" "FJ" "Fiji" "Pacific" "Australia and Oceania" "wll" "WAL" "Wallisian" -13.3 -176.2 "Austronesian" "Oceanic" "Wallis and Futuna" "WF" "Australia and Oceania" "Wallisian"
"1419" "FK" "Falkland Islands" "Americas" "South America" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"1420" "FM" "Micronesia" "Pacific" "Australia and Oceania" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"1421" "FM" "Micronesia" "Pacific" "Australia and Oceania" "jpn" "JPN" "Japanese" 37 140 "Japanese" "Japanese" "Japan" "JP" "Asia" "Japanese"
"1422" "FM" "Micronesia" "Pacific" "Australia and Oceania" "kos" "KSI" "Kosraean" 5.3 163 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Kosraean"
"1423" "FM" "Micronesia" "Pacific" "Australia and Oceania" "kpn" "KPG" "Kapingamarangi" 1.05 154.75 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Kapingamarangi"
"1424" "FM" "Micronesia" "Pacific" "Australia and Oceania" "mok" "MNO" "Mokilese" 6.67 159.75 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Mokilese"
"1425" "FM" "Micronesia" "Pacific" "Australia and Oceania" "nkr" "NKR" "Nukuoro" 3.83 154.92 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Nukuoro"
"1426" "FM" "Micronesia" "Pacific" "Australia and Oceania" "pgl" "PIF" "Pingilapese" 6.22 160.7 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Pingelapese"
"1427" "FM" "Micronesia" "Pacific" "Australia and Oceania" "poh" "PNF" "Pohnpeian" 6.88 158.25 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Pohnpeian"
"1428" "FM" "Micronesia" "Pacific" "Australia and Oceania" "pul" "PUW" "Puluwat" 7.33 149.33 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Puluwatese"
"1429" "FM" "Micronesia" "Pacific" "Australia and Oceania" "uli" "ULI" "Ulithian" 9.92 139.58 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Ulithian"
"1430" "FM" "Micronesia" "Pacific" "Australia and Oceania" "wol" "WOE" "Woleaian" 7.33 143.83 "Austronesian" "Oceanic" "Micronesia" "FM" "Australia and Oceania" "Woleaian"
"1431" "FM" "Micronesia" "Pacific" "Australia and Oceania" "yap" "YPS" "Yapese" 9.58 138.17 "Austronesian" "Yapese" "Micronesia" "FM" "Australia and Oceania" "Yapese"
"1432" "FR" "France" "Europe" "Europe" "ady" "dADY" "Adyghe (Abzakh)" 45.23 40.58 "Northwest Caucasian" "Northwest Caucasian" "Russia" "RU" "Eurasia" "Adyghe"
"1433" "FR" "France" "Europe" "Europe" "alt" "dGSW" "Alsatian" 48.5 7.5 "Indo-European" "Germanic" "Switzerland" "CH" "Europe" "Alemannisch"
"1434" "FR" "France" "Europe" "Europe" "amr" "ARY" "Arabic (Moroccan)" 34 -6 "Afro-Asiatic" "Semitic" "Morocco" "MA" "Africa" "Moroccan Spoken Arabic"
"1435" "FR" "France" "Europe" "Europe" "arm" "dARM" "Armenian (Eastern)" 40 45 "Indo-European" "Armenian" "Turkey" "TR" "Eurasia" "Armenian"
"1436" "FR" "France" "Europe" "Europe" "atu" "AEB" "Arabic (Tunisian)" 36.75 10.25 "Afro-Asiatic" "Semitic" "Tunisia" "TN" "Africa" "Tunisian Spoken Arabic"
"1437" "FR" "France" "Europe" "Europe" "bma" "TZM" "Berber (Middle Atlas)" 33 -5 "Afro-Asiatic" "Berber" "Morocco" "MA" "Africa" "Central Atlas Tamazight"
"1438" "FR" "France" "Europe" "Europe" "bra" "BRB" "Brao" 14.17 107.5 "Austro-Asiatic" "Bahnaric" "Viet Nam" "VN" "Asia" "Brao"
"1439" "FR" "France" "Europe" "Europe" "bre" "BRT" "Breton" 48 -3 "Indo-European" "Celtic" "France" "FR" "Europe" "Breton"
"1440" "FR" "France" "Europe" "Europe" "brf" "RIF" "Berber (Rif)" 34.5 -4 "Afro-Asiatic" "Berber" "Morocco" "MA" "Africa" "Tarifit"
"1441" "FR" "France" "Europe" "Europe" "bso" "BSZ" "Basque (Souletin)" 43.5 -1.5 "Basque" "Basque" "France" "FR" "Europe" "Souletin Basque"
"1442" "FR" "France" "Europe" "Europe" "chw" "CJA" "Cham (Western)" 12 105.5 "Austronesian" "Sundic" "Cambodia" "KH" "Asia" "Western Cham"
"1443" "FR" "France" "Europe" "Europe" "crh" "CJE" "Chru" 11.5 108.5 "Austronesian" "Sundic" "Viet Nam" "VN" "Asia" "Chru"
"1444" "FR" "France" "Europe" "Europe" "ctl" "CLN" "Catalan" 41.75 2 "Indo-European" "Romance" "Spain" "ES" "Europe" "Catalan-Valencian-Balear"
"1445" "FR" "France" "Europe" "Europe" "dut" "DUT" "Dutch" 52.5 6 "Indo-European" "Germanic" "Netherlands" "NL" "Europe" "Dutch"
"1446" "FR" "France" "Europe" "Europe" "fre" "FRN" "French" 48 2 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "French"
"1447" "FR" "France" "Europe" "Europe" "ger" "GER" "German" 52 10 "Indo-European" "Germanic" "Switzerland" "CH" "Europe" "Standard German"
"1448" "FR" "France" "Europe" "Europe" "grk" "GRK" "Greek (Modern)" 39 22 "Indo-European" "Greek" "Greece" "GR" "Europe" "Greek"
"1449" "FR" "France" "Europe" "Europe" "hmd" "MWW" "Hmong Daw" 26 105 "Hmong-Mien" "Hmong-Mien" "Viet Nam" "VN" "Asia" "Hmong Daw"
"1450" "FR" "France" "Europe" "Europe" "ita" "ITN" "Italian" 43 12 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "Italian"
"1451" "FR" "France" "Europe" "Europe" "itg" "dLIJ" "Italian (Genoa)" 44.42 8.95 "Indo-European" "Romance" "Italy" "IT" "Europe" "Ligurian"
"1452" "FR" "France" "Europe" "Europe" "kbl" "KYL" "Kabyle" 36.5 5 "Afro-Asiatic" "Berber" "Algeria" "DZ" "Africa" "Kabyle"
"1453" "FR" "France" "Europe" "Europe" "khm" "KMR" "Khmer" 12.5 105 "Austro-Asiatic" "Khmer" "Cambodia" "KH" "Asia" "Central Khmer"
"1454" "FR" "France" "Europe" "Europe" "kji" "KUR" "Kurmanji" 38 42 "Indo-European" "Iranian" "Turkey" "TR" "Eurasia" "Northern Kurdish"
"1455" "FR" "France" "Europe" "Europe" "kmu" "KJG" "Khmu" 21 102 "Austro-Asiatic" "Palaung-Khmuic" "Laos" "LA" "Asia" "Khmu"
"1456" "FR" "France" "Europe" "Europe" "lao" "NOL" "Lao" 18 103 "Tai-Kadai" "Kam-Tai" "Thailand" "TH" "Asia" "Lao"
"1457" "FR" "France" "Europe" "Europe" "laz" "LZZ" "Laz" 41.5 41.5 "Kartvelian" "Kartvelian" "Turkey" "TR" "Eurasia" "Laz"
"1458" "FR" "France" "Europe" "Europe" "lsf" "FSL" "Langue des Signes Française" 47 3 "Sign Languages" "" "France" "FR" "Europe" "French Sign Language"
"1459" "FR" "France" "Europe" "Europe" "lux" "LUX" "Luxemburgeois" 49.83 6.17 "Indo-European" "Germanic" "Luxembourg" "LU" "Europe" "Luxembourgeois"
"1460" "FR" "France" "Europe" "Europe" "mie" "IUM" "Mien" 25 111 "Hmong-Mien" "Hmong-Mien" "China" "CN" "Asia" "Iu Mien"
"1461" "FR" "France" "Europe" "Europe" "mjk" "MFV" "Manjaku" 12 -16.25 "Niger-Congo" "Northern Atlantic" "Guinea-Bissau" "GW" "Africa" "Mandjak"
"1462" "FR" "France" "Europe" "Europe" "nsy" "AII" "Neo-Aramaic (Assyrian)" 36 41 "Afro-Asiatic" "Semitic" "Syria" "SY" "Asia" "Assyrian Neo-Aramaic"
"1463" "FR" "France" "Europe" "Europe" "occ" "LNC/..." "Occitan" 44 2 "Indo-European" "Romance" "France" "FR" "Europe" "Languedocien"
"1464" "FR" "France" "Europe" "Europe" "por" "POR" "Portuguese" 39 -8 "Indo-European" "Romance" "Portugal" "PT" "Europe" "Portuguese"
"1465" "FR" "France" "Europe" "Europe" "pro" "PRV" "Provencal" 44 6 "Indo-European" "Romance" "France" "FR" "Europe" "Provençal"
"1466" "FR" "France" "Europe" "Europe" "prs" "PES" "Persian" 32 54 "Indo-European" "Iranian" "Iran" "IR" "Asia" "Western Farsi"
"1467" "FR" "France" "Europe" "Europe" "rav" "dRMN" "Romani (Ajia Varvara)" 38 23.58 "Indo-European" "Indic" "Serbia and Montenegro" "CS" "Europe" "Balkan Romani"
"1468" "FR" "France" "Europe" "Europe" "rbg" "dRMO" "Romani (Burgenland)" 47.5 16.5 "Indo-European" "Indic" "Austria" "AT" "Europe" "Sinte Romani"
"1469" "FR" "France" "Europe" "Europe" "rka" "dRMY" "Romani (Kalderash)" 45 21 "Indo-European" "Indic" "Serbia and Montenegro" "CS" "Europe" "Vlax Romani"
"1470" "FR" "France" "Europe" "Europe" "spa" "SPN" "Spanish" 40 -4 "Indo-European" "Romance" "Spain" "ES" "Europe" "Spanish"
"1471" "FR" "France" "Europe" "Europe" "tas" "SHI" "Tashlhiyt" 31 -5 "Afro-Asiatic" "Berber" "Morocco" "MA" "Africa" "Tachelhit"
"1472" "FR" "France" "Europe" "Europe" "tur" "TRK" "Turkish" 39 35 "Altaic" "Turkic" "Turkey" "TR" "Eurasia" "Turkish"
"1473" "FR" "France" "Europe" "Europe" "vie" "VIE" "Vietnamese" 10.5 106.5 "Austro-Asiatic" "Viet-Muong" "Viet Nam" "VN" "Asia" "Vietnamese"
"1474" "FR" "France" "Europe" "Europe" "wlf" "WOL" "Wolof" 15.25 -16 "Niger-Congo" "Northern Atlantic" "Senegal" "SN" "Africa" "Wolof"
"1475" "FR" "France" "Europe" "Europe" "ydd" "YDD/ YIH" "Yiddish" 52 23 "Indo-European" "Germanic" "Ukraine" "UA" "Asia" "Western Yiddish"
"1476" "GA" "Gabon" "Africa" "Africa" "bak" "BKC" "Baka (in Cameroon)" 2.58 13.58 "Niger-Congo" "Adamawa-Ubangian" "Cameroon" "CM" "Africa" "Baka"
"1477" "GA" "Gabon" "Africa" "Africa" "bga" "BEN" "Benga" 1.17 9.42 "Niger-Congo" "Bantoid" "Gabon" "GA" "Africa" "Benga"
"1478" "GA" "Gabon" "Africa" "Africa" "dma" "DMA" "Duma" -0.95 13 "Niger-Congo" "Bantoid" "Gabon" "GA" "Africa" "Duma"
"1479" "GA" "Gabon" "Africa" "Africa" "fre" "FRN" "French" 48 2 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "French"
"1480" "GA" "Gabon" "Africa" "Africa" "mbe" "MDT" "Mbere" -0.5 14 "Niger-Congo" "Bantoid" "Gabon" "GA" "Africa" "Mbere"
"1481" "GA" "Gabon" "Africa" "Africa" "mpo" "dMYE" "Mpongwe" -1.25 9.5 "Niger-Congo" "Bantoid" "Gabon" "GA" "Africa" "Myene"
"1482" "GA" "Gabon" "Africa" "Africa" "ndu" "NMD" "Ndumu" -1.67 13.58 "Niger-Congo" "Bantoid" "Gabon" "GA" "Africa" "Ndumu"
"1483" "GA" "Gabon" "Africa" "Africa" "sgu" "SNQ" "Sangu" -1.5 11.83 "Niger-Congo" "Bantoid" "Gabon" "GA" "Africa" "Sangu"
"1484" "GA" "Gabon" "Africa" "Africa" "tgo" "TSV" "Tsogo" -1.5 11.33 "Niger-Congo" "Bantoid" "Gabon" "GA" "Africa" "Tsogo"
"1485" "GB" "United Kingdom" "Europe" "Europe" "amr" "ARY" "Arabic (Moroccan)" 34 -6 "Afro-Asiatic" "Semitic" "Morocco" "MA" "Africa" "Moroccan Spoken Arabic"
"1486" "GB" "United Kingdom" "Europe" "Europe" "ben" "BNG" "Bengali" 24 90 "Indo-European" "Indic" "India" "IN" "Asia" "Bengali"
"1487" "GB" "United Kingdom" "Europe" "Europe" "bsl" "BHO" "British Sign Language" 52 -1 "Sign Languages" "" "United Kingdom" "GB" "Europe" "British Sign Language"
"1488" "GB" "United Kingdom" "Europe" "Europe" "cnt" "YUH" "Cantonese" 23 113 "Sino-Tibetan" "Chinese" "China" "CN" "Asia" "Yue Chinese"
"1489" "GB" "United Kingdom" "Europe" "Europe" "crn" "CRN" "Cornish" 50.33 -5 "Indo-European" "Celtic" "United Kingdom" "GB" "Europe" "Cornish"
"1490" "GB" "United Kingdom" "Europe" "Europe" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"1491" "GB" "United Kingdom" "Europe" "Europe" "est" "EST" "Estonian" 59 26 "Uralic" "Finnic" "Estonia" "EE" "Europe" "Estonian"
"1492" "GB" "United Kingdom" "Europe" "Europe" "gae" "GLS" "Gaelic (Scots)" 57 -4 "Indo-European" "Celtic" "United Kingdom" "GB" "Europe" "Scottish Gaelic"
"1493" "GB" "United Kingdom" "Europe" "Europe" "grk" "GRK" "Greek (Modern)" 39 22 "Indo-European" "Greek" "Greece" "GR" "Europe" "Greek"
"1494" "GB" "United Kingdom" "Europe" "Europe" "guj" "GJR" "Gujarati" 23 72 "Indo-European" "Indic" "India" "IN" "Asia" "Gujarati"
"1495" "GB" "United Kingdom" "Europe" "Europe" "hak" "HAK" "Hakka" 25 116 "Sino-Tibetan" "Chinese" "China" "CN" "Asia" "Hakka Chinese"
"1496" "GB" "United Kingdom" "Europe" "Europe" "heb" "HBR" "Hebrew (Modern)" 31.5 34.83 "Afro-Asiatic" "Semitic" "Israel" "IL" "Asia" "Hebrew"
